Subject,Predicate,Object
_:b84,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b84,http://xmlns.com/foaf/0.1/name,Jelawat Balletta
_:b100,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b100,http://xmlns.com/foaf/0.1/name,Loke Tuton
http://localhost/publications/articles/Journal2/1949/Article38,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article38,http://purl.org/dc/elements/1.1/title,mosques reutilizations promoting
http://localhost/publications/articles/Journal2/1949/Article38,http://swrc.ontoware.org/ontology#pages,65
http://localhost/publications/articles/Journal2/1949/Article38,http://xmlns.com/foaf/0.1/homepage,http://www.concluders.tld/promoting/minded.html
http://localhost/publications/articles/Journal2/1949/Article38,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article38,http://purl.org/dc/elements/1.1/creator,_:b310
http://localhost/publications/procs/Proceeding1/1950,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Proceedings
http://localhost/publications/procs/Proceeding1/1950,http://purl.org/dc/elements/1.1/title,Proceeding 1 (1950)
http://localhost/publications/procs/Proceeding1/1950,http://swrc.ontoware.org/ontology#volume,1
http://localhost/publications/procs/Proceeding1/1950,http://purl.org/dc/terms/issued,1950
http://localhost/publications/procs/Proceeding1/1950,http://xmlns.com/foaf/0.1/homepage,http://www.tailpipe.tld/summerhouses/vialing.html
http://localhost/publications/procs/Proceeding1/1950,http://swrc.ontoware.org/ontology#editor,http://localhost/persons/Paul_Erdoes
http://localhost/publications/procs/Proceeding1/1950,http://swrc.ontoware.org/ontology#editor,_:b329
http://localhost/publications/procs/Proceeding1/1950,http://swrc.ontoware.org/ontology#editor,_:b330
http://localhost/publications/procs/Proceeding1/1950,http://swrc.ontoware.org/ontology#editor,_:b331
http://localhost/publications/procs/Proceeding1/1950,http://swrc.ontoware.org/ontology#isbn,0-8755-5472-0
http://localhost/publications/procs/Proceeding1/1950,http://purl.org/dc/elements/1.1/publisher,American Academy of Arts and Sciences
http://localhost/publications/articles/Journal1/1950/Article9,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article9,http://purl.org/dc/elements/1.1/title,gophers beanpole sennits
http://localhost/publications/articles/Journal1/1950/Article9,http://localhost/vocabulary/bench/cdrom,http://www.sorbitol.tld/gophers/cones.html
http://localhost/publications/articles/Journal1/1950/Article9,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.voicing.tld/cones/beanpole.html
http://localhost/publications/articles/Journal1/1950/Article9,http://swrc.ontoware.org/ontology#pages,109
http://localhost/publications/articles/Journal1/1950/Article9,http://xmlns.com/foaf/0.1/homepage,http://www.cones.tld/sennits/celebrated.html
http://localhost/publications/articles/Journal1/1950/Article9,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1950
http://localhost/publications/articles/Journal1/1950/Article9,http://purl.org/dc/elements/1.1/creator,_:b336
_:b463,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b463,http://xmlns.com/foaf/0.1/name,Tekla Gallerani
http://localhost/publications/articles/Journal1/1953/Article34,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1953/Article34,http://purl.org/dc/elements/1.1/title,beetroots cense shapely
http://localhost/publications/articles/Journal1/1953/Article34,http://swrc.ontoware.org/ontology#pages,140
http://localhost/publications/articles/Journal1/1953/Article34,http://xmlns.com/foaf/0.1/homepage,http://www.urgingly.tld/shapely/evils.html
http://localhost/publications/articles/Journal1/1953/Article34,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1953
http://localhost/publications/articles/Journal1/1953/Article34,http://purl.org/dc/elements/1.1/creator,_:b630
http://localhost/publications/articles/Journal1/1953/Article34,http://purl.org/dc/elements/1.1/creator,_:b631
http://localhost/publications/articles/Journal2/1953/Article79,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
