Subject,Predicate,Object
_:b20,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b20,http://xmlns.com/foaf/0.1/name,Juriaan Schremp
http://localhost/publications/articles/Journal1/1943/Article3,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1943/Article3,http://purl.org/dc/elements/1.1/title,yeller reminds teratoid
http://localhost/publications/articles/Journal1/1943/Article3,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.attractive.tld/cognizably/reminds.html
http://localhost/publications/articles/Journal1/1943/Article3,http://swrc.ontoware.org/ontology#pages,73
http://localhost/publications/articles/Journal1/1943/Article3,http://xmlns.com/foaf/0.1/homepage,http://www.cognizably.tld/teratoid/coadjutors.html
http://localhost/publications/articles/Journal1/1943/Article3,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1943
http://localhost/publications/articles/Journal1/1943/Article3,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1943/Article3,http://purl.org/dc/elements/1.1/creator,_:b52
_:b111,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b111,http://xmlns.com/foaf/0.1/name,Taliyah Jafari
_:b139,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b139,http://xmlns.com/foaf/0.1/name,Inejiro Javens
_:b219,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b219,http://xmlns.com/foaf/0.1/name,Grite Faddis
http://localhost/publications/articles/Journal1/1948/Article45,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1948/Article45,http://purl.org/dc/elements/1.1/title,reemerges infantility flangers
http://localhost/publications/articles/Journal1/1948/Article45,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.ateliers.tld/qualities/infantility.html
http://localhost/publications/articles/Journal1/1948/Article45,http://swrc.ontoware.org/ontology#pages,89
http://localhost/publications/articles/Journal1/1948/Article45,http://xmlns.com/foaf/0.1/homepage,http://www.qualities.tld/flangers/protesters.html
http://localhost/publications/articles/Journal1/1948/Article45,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article45,http://purl.org/dc/elements/1.1/creator,_:b265
_:b266,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b266,http://xmlns.com/foaf/0.1/name,Brittani Gasman
http://localhost/publications/articles/Journal2/1949/Article33,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article33,http://purl.org/dc/elements/1.1/title,earlier waxworks praos
http://localhost/publications/articles/Journal2/1949/Article33,http://swrc.ontoware.org/ontology#pages,80
http://localhost/publications/articles/Journal2/1949/Article33,http://xmlns.com/foaf/0.1/homepage,http://www.lineless.tld/praos/disaffection.html
http://localhost/publications/articles/Journal2/1949/Article33,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article33,http://purl.org/dc/elements/1.1/creator,_:b305
http://localhost/publications/articles/Journal2/1949/Article40,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
