Subject,Predicate,Object
http://localhost/publications/articles/Journal1/1940/Article17,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1940/Article17,http://purl.org/dc/elements/1.1/title,napoleons splinting surmisers
http://localhost/publications/articles/Journal1/1940/Article17,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.kerneling.tld/rifer/splinting.html
http://localhost/publications/articles/Journal1/1940/Article17,http://swrc.ontoware.org/ontology#pages,141
http://localhost/publications/articles/Journal1/1940/Article17,http://xmlns.com/foaf/0.1/homepage,http://www.rifer.tld/surmisers/satisfying.html
http://localhost/publications/articles/Journal1/1940/Article17,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1940
http://localhost/publications/articles/Journal1/1940/Article17,http://purl.org/dc/elements/1.1/creator,_:b18
_:b117,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b117,http://xmlns.com/foaf/0.1/name,Coch Foulger
_:b134,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b134,http://xmlns.com/foaf/0.1/name,Emiko Root
_:b196,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b196,http://xmlns.com/foaf/0.1/name,Lucrecia Rollings
http://localhost/publications/articles/Journal1/1948/Article13,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1948/Article13,http://purl.org/dc/elements/1.1/title,stepchildren filleting falterer
http://localhost/publications/articles/Journal1/1948/Article13,http://swrc.ontoware.org/ontology#pages,163
http://localhost/publications/articles/Journal1/1948/Article13,http://xmlns.com/foaf/0.1/homepage,http://www.overachiever.tld/falterer/doctorates.html
http://localhost/publications/articles/Journal1/1948/Article13,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article13,http://purl.org/dc/elements/1.1/creator,_:b224
http://localhost/publications/articles/Journal1/1950/Article18,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article18,http://purl.org/dc/elements/1.1/title,ungallant slovak serializing
http://localhost/publications/articles/Journal1/1950/Article18,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.wilders.tld/contemptibly/slovak.html
http://localhost/publications/articles/Journal1/1950/Article18,http://swrc.ontoware.org/ontology#pages,82
