Subject,Predicate,Object
http://localhost/publications/articles/Journal1/1941/Article18,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1941/Article18,http://purl.org/dc/elements/1.1/title,effulgences tuberculoses environs
http://localhost/publications/articles/Journal1/1941/Article18,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.dwarflike.tld/coreless/tuberculoses.html
http://localhost/publications/articles/Journal1/1941/Article18,http://swrc.ontoware.org/ontology#pages,92
http://localhost/publications/articles/Journal1/1941/Article18,http://xmlns.com/foaf/0.1/homepage,http://www.coreless.tld/environs/hulled.html
http://localhost/publications/articles/Journal1/1941/Article18,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1941
http://localhost/publications/articles/Journal1/1941/Article18,http://purl.org/dc/elements/1.1/creator,_:b34
http://localhost/publications/journals/Journal1/1942,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Journal
http://localhost/publications/journals/Journal1/1942,http://swrc.ontoware.org/ontology#number,1
http://localhost/publications/journals/Journal1/1942,http://purl.org/dc/elements/1.1/title,Journal 1 (1942)
http://localhost/publications/journals/Journal1/1942,http://swrc.ontoware.org/ontology#volume,3
http://localhost/publications/journals/Journal1/1942,http://purl.org/dc/terms/issued,1942
http://localhost/publications/journals/Journal1/1942,http://swrc.ontoware.org/ontology#editor,_:b41
http://localhost/publications/articles/Journal1/1945/Article11,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1945/Article11,http://purl.org/dc/elements/1.1/title,waterbeds antonyms anesthetize
http://localhost/publications/articles/Journal1/1945/Article11,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.stubborner.tld/disinclines/antonyms.html
http://localhost/publications/articles/Journal1/1945/Article11,http://swrc.ontoware.org/ontology#pages,131
http://localhost/publications/articles/Journal1/1945/Article11,http://xmlns.com/foaf/0.1/homepage,http://www.disinclines.tld/anesthetize/chanticleer.html
http://localhost/publications/articles/Journal1/1945/Article11,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1945
http://localhost/publications/articles/Journal1/1945/Article11,http://purl.org/dc/elements/1.1/creator,_:b117
_:b157,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b157,http://xmlns.com/foaf/0.1/name,Kit Storrs
_:b174,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b174,http://xmlns.com/foaf/0.1/name,Dymas Houskeeper
http://localhost/publications/articles/Journal1/1947/Article37,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1947/Article37,http://purl.org/dc/elements/1.1/title,stubbornest revived palpators
http://localhost/publications/articles/Journal1/1947/Article37,http://swrc.ontoware.org/ontology#pages,79
http://localhost/publications/articles/Journal1/1947/Article37,http://xmlns.com/foaf/0.1/homepage,http://www.recitalists.tld/palpators/scoffing.html
http://localhost/publications/articles/Journal1/1947/Article37,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1947
http://localhost/publications/articles/Journal1/1947/Article37,http://purl.org/dc/elements/1.1/creator,_:b216
http://localhost/publications/articles/Journal1/1947/Article37,http://purl.org/dc/elements/1.1/creator,_:b217
_:b297,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b297,http://xmlns.com/foaf/0.1/name,Lucile Homola
_:b316,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b316,http://xmlns.com/foaf/0.1/name,Naglaya Tantillo
http://localhost/publications/articles/Journal1/1950/Article25,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article25,http://purl.org/dc/elements/1.1/title,airliners canvassers flamed
http://localhost/publications/articles/Journal1/1950/Article25,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.desalinize.tld/sargassos/canvassers.html
http://localhost/publications/articles/Journal1/1950/Article25,http://swrc.ontoware.org/ontology#pages,11
http://localhost/publications/articles/Journal1/1950/Article25,http://xmlns.com/foaf/0.1/homepage,http://www.sargassos.tld/flamed/corrugating.html
http://localhost/publications/articles/Journal1/1950/Article25,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1950
http://localhost/publications/articles/Journal1/1950/Article25,http://purl.org/dc/elements/1.1/creator,_:b354
http://localhost/publications/articles/Journal1/1950/Article25,http://purl.org/dc/elements/1.1/creator,_:b355
http://localhost/publications/articles/Journal1/1950/Article27,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article27,http://purl.org/dc/elements/1.1/title,danegelds moisturizer disappointed
http://localhost/publications/articles/Journal1/1950/Article27,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.untidiest.tld/vitrines/moisturizer.html
http://localhost/publications/articles/Journal1/1950/Article27,http://swrc.ontoware.org/ontology#pages,12
http://localhost/publications/articles/Journal1/1950/Article27,http://xmlns.com/foaf/0.1/homepage,http://www.vitrines.tld/disappointed/backwash.html
http://localhost/publications/articles/Journal1/1950/Article27,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1950
http://localhost/publications/articles/Journal1/1950/Article27,http://purl.org/dc/elements/1.1/creator,_:b357
_:b362,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b362,http://xmlns.com/foaf/0.1/name,Vladlena Tlumacki
_:b413,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b413,http://xmlns.com/foaf/0.1/name,Angelica Maccarter
http://localhost/publications/articles/Journal1/1951/Article11,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1951/Article11,http://purl.org/dc/elements/1.1/title,baldest sipping preconstruct
http://localhost/publications/articles/Journal1/1951/Article11,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.gibsons.tld/surmising/sipping.html
http://localhost/publications/articles/Journal1/1951/Article11,http://swrc.ontoware.org/ontology#pages,37
http://localhost/publications/articles/Journal1/1951/Article11,http://xmlns.com/foaf/0.1/homepage,http://www.surmising.tld/preconstruct/chifforobe.html
http://localhost/publications/articles/Journal1/1951/Article11,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1951
http://localhost/publications/articles/Journal1/1951/Article11,http://purl.org/dc/elements/1.1/creator,_:b421
_:b456,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b456,http://xmlns.com/foaf/0.1/name,Ehud Bazzle
http://localhost/publications/articles/Journal2/1951/Article51,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1951/Article51,http://purl.org/dc/elements/1.1/title,dognapers unclassifiable biodegradation
http://localhost/publications/articles/Journal2/1951/Article51,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.immunizations.tld/peen/unclassifiable.html
http://localhost/publications/articles/Journal2/1951/Article51,http://swrc.ontoware.org/ontology#pages,151
http://localhost/publications/articles/Journal2/1951/Article51,http://xmlns.com/foaf/0.1/homepage,http://www.peen.tld/biodegradation/epoxying.html
http://localhost/publications/articles/Journal2/1951/Article51,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal2/1951
http://localhost/publications/articles/Journal2/1951/Article51,http://purl.org/dc/elements/1.1/creator,_:b474
http://localhost/publications/articles/Journal2/1951/Article52,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1951/Article52,http://purl.org/dc/elements/1.1/title,biodegradation cracky cardiotherapy
http://localhost/publications/articles/Journal2/1951/Article52,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.unclassifiable.tld/epoxying/cracky.html
http://localhost/publications/articles/Journal2/1951/Article52,http://swrc.ontoware.org/ontology#pages,174
http://localhost/publications/articles/Journal2/1951/Article52,http://xmlns.com/foaf/0.1/homepage,http://www.epoxying.tld/cardiotherapy/ravaged.html
http://localhost/publications/articles/Journal2/1951/Article52,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal2/1951
http://localhost/publications/articles/Journal2/1951/Article52,http://purl.org/dc/elements/1.1/creator,_:b475
_:b491,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b491,http://xmlns.com/foaf/0.1/name,Miloushka Pezez
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding10,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Inproceedings
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding10,http://purl.org/dc/elements/1.1/title,repaying grittier marvels
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding10,http://purl.org/dc/terms/issued,1952
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding10,http://swrc.ontoware.org/ontology#pages,110
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding10,http://xmlns.com/foaf/0.1/homepage,http://www.abhorrers.tld/marvels/deformer.html
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding10,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding10,http://purl.org/dc/elements/1.1/creator,_:b454
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding10,http://localhost/vocabulary/bench/booktitle,cardsharp abhorrers grittier
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding10,http://purl.org/dc/terms/partOf,http://localhost/publications/procs/Proceeding1/1952
_:b565,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b565,http://xmlns.com/foaf/0.1/name,Yukako Klingbeil
