Subject,Predicate,Object
_:b46,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b46,http://xmlns.com/foaf/0.1/name,Heidelore Ruschmann
http://localhost/publications/articles/Journal1/1943/Article18,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1943/Article18,http://purl.org/dc/elements/1.1/title,teardown inconvenience triunities
http://localhost/publications/articles/Journal1/1943/Article18,http://swrc.ontoware.org/ontology#pages,13
http://localhost/publications/articles/Journal1/1943/Article18,http://xmlns.com/foaf/0.1/homepage,http://www.margarins.tld/triunities/dipped.html
http://localhost/publications/articles/Journal1/1943/Article18,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1943
http://localhost/publications/articles/Journal1/1943/Article18,http://purl.org/dc/elements/1.1/creator,_:b69
_:b97,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b97,http://xmlns.com/foaf/0.1/name,Lecia Baumeister
http://localhost/publications/articles/Journal1/1944/Article24,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1944/Article24,http://purl.org/dc/elements/1.1/title,loopholing irradiates befriends
http://localhost/publications/articles/Journal1/1944/Article24,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.readmits.tld/tattles/irradiates.html
http://localhost/publications/articles/Journal1/1944/Article24,http://swrc.ontoware.org/ontology#pages,103
http://localhost/publications/articles/Journal1/1944/Article24,http://xmlns.com/foaf/0.1/homepage,http://www.tattles.tld/befriends/insinuators.html
http://localhost/publications/articles/Journal1/1944/Article24,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1944
http://localhost/publications/articles/Journal1/1944/Article24,http://purl.org/dc/elements/1.1/creator,_:b109
_:b110,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b110,http://xmlns.com/foaf/0.1/name,Kaspar Reierson
http://localhost/publications/articles/Journal1/1946/Article32,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1946/Article32,http://purl.org/dc/elements/1.1/title,diarist lambies geed
http://localhost/publications/articles/Journal1/1946/Article32,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.totterer.tld/needlessness/lambies.html
http://localhost/publications/articles/Journal1/1946/Article32,http://swrc.ontoware.org/ontology#pages,16
http://localhost/publications/articles/Journal1/1946/Article32,http://xmlns.com/foaf/0.1/homepage,http://www.needlessness.tld/geed/charts.html
http://localhost/publications/articles/Journal1/1946/Article32,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1946
http://localhost/publications/articles/Journal1/1946/Article32,http://purl.org/dc/elements/1.1/creator,_:b178
http://localhost/publications/articles/Journal1/1947/Article31,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1947/Article31,http://purl.org/dc/elements/1.1/title,cubebs interplead halavahs
http://localhost/publications/articles/Journal1/1947/Article31,http://swrc.ontoware.org/ontology#pages,156
http://localhost/publications/articles/Journal1/1947/Article31,http://xmlns.com/foaf/0.1/homepage,http://www.popping.tld/halavahs/frettiest.html
http://localhost/publications/articles/Journal1/1947/Article31,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1947
http://localhost/publications/articles/Journal1/1947/Article31,http://purl.org/dc/elements/1.1/creator,_:b210
_:b231,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b231,http://xmlns.com/foaf/0.1/name,Natascha Neverson
_:b193,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b193,http://xmlns.com/foaf/0.1/name,Handy Ratajczak
http://localhost/publications/articles/Journal2/1949/Article21,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article21,http://purl.org/dc/elements/1.1/title,nonmilitarily simplifying globulins
http://localhost/publications/articles/Journal2/1949/Article21,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.infundibuliform.tld/experted/simplifying.html
http://localhost/publications/articles/Journal2/1949/Article21,http://swrc.ontoware.org/ontology#pages,139
http://localhost/publications/articles/Journal2/1949/Article21,http://xmlns.com/foaf/0.1/homepage,http://www.experted.tld/globulins/chancroids.html
http://localhost/publications/articles/Journal2/1949/Article21,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article21,http://purl.org/dc/elements/1.1/creator,_:b290
_:b329,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b329,http://xmlns.com/foaf/0.1/name,Jedrick Relacion
_:b369,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b369,http://xmlns.com/foaf/0.1/name,Odgar Oguin
http://localhost/publications/articles/Journal2/1950/Article38,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article38,http://purl.org/dc/elements/1.1/title,luridness outyelled overlapped
http://localhost/publications/articles/Journal2/1950/Article38,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.redirecting.tld/caftans/outyelled.html
http://localhost/publications/articles/Journal2/1950/Article38,http://swrc.ontoware.org/ontology#pages,63
http://localhost/publications/articles/Journal2/1950/Article38,http://xmlns.com/foaf/0.1/homepage,http://www.caftans.tld/overlapped/fathers.html
http://localhost/publications/articles/Journal2/1950/Article38,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal2/1950
http://localhost/publications/articles/Journal2/1950/Article38,http://purl.org/dc/elements/1.1/creator,_:b377
_:b428,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b428,http://xmlns.com/foaf/0.1/name,Li Gotay
_:b457,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b457,http://xmlns.com/foaf/0.1/name,Constantino Thielen
http://localhost/publications/procs/Proceeding1/1952,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Proceedings
http://localhost/publications/procs/Proceeding1/1952,http://purl.org/dc/elements/1.1/title,Proceeding 1 (1952)
http://localhost/publications/procs/Proceeding1/1952,http://swrc.ontoware.org/ontology#volume,3
http://localhost/publications/procs/Proceeding1/1952,http://purl.org/dc/terms/issued,1952
http://localhost/publications/procs/Proceeding1/1952,http://xmlns.com/foaf/0.1/homepage,http://www.hydrators.tld/disencumbering/sniffling.html
http://localhost/publications/procs/Proceeding1/1952,http://swrc.ontoware.org/ontology#editor,http://localhost/persons/Paul_Erdoes
http://localhost/publications/procs/Proceeding1/1952,http://swrc.ontoware.org/ontology#editor,_:b444
http://localhost/publications/procs/Proceeding1/1952,http://swrc.ontoware.org/ontology#editor,_:b500
http://localhost/publications/procs/Proceeding1/1952,http://swrc.ontoware.org/ontology#editor,_:b501
http://localhost/publications/procs/Proceeding1/1952,http://localhost/vocabulary/bench/booktitle,megacycle hydrators anchorages
http://localhost/publications/procs/Proceeding1/1952,http://swrc.ontoware.org/ontology#isbn,0-5298-8814-0
http://localhost/publications/procs/Proceeding1/1952,http://purl.org/dc/elements/1.1/publisher,UB & US Books & Things
http://localhost/publications/procs/Proceeding1/1952,http://swrc.ontoware.org/ontology#series,1046
_:b511,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b511,http://xmlns.com/foaf/0.1/name,Andrew Coplen
http://localhost/publications/articles/Journal2/1952/Article74,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1952/Article74,http://purl.org/dc/elements/1.1/title,torching lepers axonal
http://localhost/publications/articles/Journal2/1952/Article74,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.mealiest.tld/lated/lepers.html
http://localhost/publications/articles/Journal2/1952/Article74,http://swrc.ontoware.org/ontology#pages,66
http://localhost/publications/articles/Journal2/1952/Article74,http://xmlns.com/foaf/0.1/homepage,http://www.lated.tld/axonal/huntsmen.html
http://localhost/publications/articles/Journal2/1952/Article74,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal2/1952
http://localhost/publications/articles/Journal2/1952/Article74,http://purl.org/dc/elements/1.1/creator,_:b580
_:b620,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b620,http://xmlns.com/foaf/0.1/name,Korotsek Baltzell
_:b652,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b652,http://xmlns.com/foaf/0.1/name,Alonza Galyan
http://localhost/publications/inprocs/Proceeding1/1954/Inproceeding19,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Inproceedings
http://localhost/publications/inprocs/Proceeding1/1954/Inproceeding19,http://purl.org/dc/elements/1.1/title,tympanum electively tubbier
http://localhost/publications/inprocs/Proceeding1/1954/Inproceeding19,http://purl.org/dc/terms/issued,1954
