Subject,Predicate,Object
_:b44,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b44,http://xmlns.com/foaf/0.1/name,Gia Stonesifer
http://localhost/publications/articles/Journal1/1942/Article20,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1942/Article20,http://purl.org/dc/elements/1.1/title,elation earings circumscribed
http://localhost/publications/articles/Journal1/1942/Article20,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.thoughtless.tld/swampland/earings.html
http://localhost/publications/articles/Journal1/1942/Article20,http://swrc.ontoware.org/ontology#pages,69
http://localhost/publications/articles/Journal1/1942/Article20,http://xmlns.com/foaf/0.1/homepage,http://www.swampland.tld/circumscribed/paralyzingly.html
http://localhost/publications/articles/Journal1/1942/Article20,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1942
http://localhost/publications/articles/Journal1/1942/Article20,http://purl.org/dc/elements/1.1/creator,_:b51
http://localhost/publications/articles/Journal1/1943/Article16,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1943/Article16,http://purl.org/dc/elements/1.1/title,hesitation croupy bacchanalia
http://localhost/publications/articles/Journal1/1943/Article16,http://swrc.ontoware.org/ontology#pages,45
http://localhost/publications/articles/Journal1/1943/Article16,http://xmlns.com/foaf/0.1/homepage,http://www.fainting.tld/bacchanalia/regainers.html
http://localhost/publications/articles/Journal1/1943/Article16,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1943
http://localhost/publications/articles/Journal1/1943/Article16,http://purl.org/dc/elements/1.1/creator,_:b67
http://localhost/publications/articles/Journal1/1945/Article30,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1945/Article30,http://purl.org/dc/elements/1.1/title,oats leatheriness witchy
http://localhost/publications/articles/Journal1/1945/Article30,http://swrc.ontoware.org/ontology#pages,178
http://localhost/publications/articles/Journal1/1945/Article30,http://xmlns.com/foaf/0.1/homepage,http://www.pulling.tld/witchy/horologe.html
http://localhost/publications/articles/Journal1/1945/Article30,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1945
http://localhost/publications/articles/Journal1/1945/Article30,http://purl.org/dc/elements/1.1/creator,_:b149
_:b175,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b175,http://xmlns.com/foaf/0.1/name,Bezubaia Wiece
_:b230,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b230,http://xmlns.com/foaf/0.1/name,Hilmiyya Pagon
http://localhost/publications/articles/Journal1/1948/Article21,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1948/Article21,http://purl.org/dc/elements/1.1/title,omnium cultivates canaanites
http://localhost/publications/articles/Journal1/1948/Article21,http://xmlns.com/foaf/0.1/homepage,http://www.elitisms.tld/canaanites/melanesians.html
http://localhost/publications/articles/Journal1/1948/Article21,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article21,http://purl.org/dc/elements/1.1/creator,_:b238
http://localhost/publications/articles/Journal1/1948/Article21,http://purl.org/dc/elements/1.1/creator,_:b239
_:b256,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b256,http://xmlns.com/foaf/0.1/name,Galyn Stobie
_:b269,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b269,http://xmlns.com/foaf/0.1/name,Takako Nordine
_:b318,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b318,http://xmlns.com/foaf/0.1/name,Kiraanna Scherping
http://localhost/publications/articles/Journal2/1950/Article34,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article34,http://purl.org/dc/elements/1.1/title,batted soughing mistily
http://localhost/publications/articles/Journal2/1950/Article34,http://swrc.ontoware.org/ontology#pages,188
http://localhost/publications/articles/Journal2/1950/Article34,http://xmlns.com/foaf/0.1/homepage,http://www.squarish.tld/mistily/dewed.html
http://localhost/publications/articles/Journal2/1950/Article34,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal2/1950
http://localhost/publications/articles/Journal2/1950/Article34,http://purl.org/dc/elements/1.1/creator,_:b373
http://localhost/publications/articles/Journal2/1950/Article36,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article36,http://purl.org/dc/elements/1.1/title,flexion unsubdued rhapsodize
http://localhost/publications/articles/Journal2/1950/Article36,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.dewed.tld/cardiometer/unsubdued.html
http://localhost/publications/articles/Journal2/1950/Article36,http://swrc.ontoware.org/ontology#pages,151
http://localhost/publications/articles/Journal2/1950/Article36,http://xmlns.com/foaf/0.1/homepage,http://www.cardiometer.tld/rhapsodize/redirecting.html
http://localhost/publications/articles/Journal2/1950/Article36,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal2/1950
http://localhost/publications/articles/Journal2/1950/Article36,http://purl.org/dc/elements/1.1/creator,_:b375
http://localhost/publications/articles/Journal1/1951/Article9,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1951/Article9,http://purl.org/dc/elements/1.1/title,parked crenelating banning
http://localhost/publications/articles/Journal1/1951/Article9,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.syndications.tld/izzards/crenelating.html
http://localhost/publications/articles/Journal1/1951/Article9,http://swrc.ontoware.org/ontology#pages,179
http://localhost/publications/articles/Journal1/1951/Article9,http://xmlns.com/foaf/0.1/homepage,http://www.izzards.tld/banning/vowing.html
http://localhost/publications/articles/Journal1/1951/Article9,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1951
http://localhost/publications/articles/Journal1/1951/Article9,http://purl.org/dc/elements/1.1/creator,_:b418
http://localhost/publications/articles/Journal2/1951/Article68,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1951/Article68,http://purl.org/dc/elements/1.1/title,urger catenating periodontoses
http://localhost/publications/articles/Journal2/1951/Article68,http://swrc.ontoware.org/ontology#pages,51
http://localhost/publications/articles/Journal2/1951/Article68,http://xmlns.com/foaf/0.1/homepage,http://www.villous.tld/periodontoses/overflows.html
http://localhost/publications/articles/Journal2/1951/Article68,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal2/1951
http://localhost/publications/articles/Journal2/1951/Article68,http://purl.org/dc/elements/1.1/creator,_:b493
http://localhost/publications/articles/Journal1/1952/Article29,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1952/Article29,http://purl.org/dc/elements/1.1/title,froes douche prestamp
http://localhost/publications/articles/Journal1/1952/Article29,http://swrc.ontoware.org/ontology#pages,77
http://localhost/publications/articles/Journal1/1952/Article29,http://xmlns.com/foaf/0.1/homepage,http://www.stewpan.tld/prestamp/faultiness.html
http://localhost/publications/articles/Journal1/1952/Article29,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1952
http://localhost/publications/articles/Journal1/1952/Article29,http://purl.org/dc/elements/1.1/creator,_:b521
http://localhost/publications/articles/Journal2/1952/Article60,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1952/Article60,http://purl.org/dc/elements/1.1/title,lowbred burs sleaziness
http://localhost/publications/articles/Journal2/1952/Article60,http://swrc.ontoware.org/ontology#pages,79
http://localhost/publications/articles/Journal2/1952/Article60,http://xmlns.com/foaf/0.1/homepage,http://www.decanter.tld/sleaziness/pollywog.html
http://localhost/publications/articles/Journal2/1952/Article60,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal2/1952
http://localhost/publications/articles/Journal2/1952/Article60,http://purl.org/dc/elements/1.1/creator,_:b566
_:b590,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b590,http://xmlns.com/foaf/0.1/name,Zaamil Mirra
http://localhost/publications/articles/Journal1/1953/Article7,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1953/Article7,http://purl.org/dc/elements/1.1/title,laceration gaiters talcums
http://localhost/publications/articles/Journal1/1953/Article7,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.ulva.tld/syllabicate/gaiters.html
http://localhost/publications/articles/Journal1/1953/Article7,http://swrc.ontoware.org/ontology#pages,81
http://localhost/publications/articles/Journal1/1953/Article7,http://xmlns.com/foaf/0.1/homepage,http://www.syllabicate.tld/talcums/repeatedly.html
http://localhost/publications/articles/Journal1/1953/Article7,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1953
http://localhost/publications/articles/Journal1/1953/Article7,http://purl.org/dc/elements/1.1/creator,_:b599
_:b602,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b602,http://xmlns.com/foaf/0.1/name,Yitzchak Rudzik
_:b745,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b745,http://xmlns.com/foaf/0.1/name,Shontaya Klitzner
_:b754,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b754,http://xmlns.com/foaf/0.1/name,Feofana Knudsen
_:b769,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b769,http://xmlns.com/foaf/0.1/name,Bobbi Laswell
http://localhost/publications/inprocs/Proceeding1/1955/Inproceeding9,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Inproceedings
http://localhost/publications/inprocs/Proceeding1/1955/Inproceeding9,http://purl.org/dc/elements/1.1/title,sedates equivocation sabred
http://localhost/publications/inprocs/Proceeding1/1955/Inproceeding9,http://purl.org/dc/terms/issued,1955
http://localhost/publications/inprocs/Proceeding1/1955/Inproceeding9,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.spunkily.tld/accommodatingly/equivocation.html
http://localhost/publications/inprocs/Proceeding1/1955/Inproceeding9,http://swrc.ontoware.org/ontology#pages,193
http://localhost/publications/inprocs/Proceeding1/1955/Inproceeding9,http://xmlns.com/foaf/0.1/homepage,http://www.accommodatingly.tld/sabred/summarizing.html
http://localhost/publications/inprocs/Proceeding1/1955/Inproceeding9,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
