Subject,Predicate,Object
_:b36,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b36,http://xmlns.com/foaf/0.1/name,Satoru Beaumont
http://localhost/publications/articles/Journal1/1943/Article27,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1943/Article27,http://purl.org/dc/elements/1.1/title,pyorrheas acquirable refocus
http://localhost/publications/articles/Journal1/1943/Article27,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.canvasses.tld/cartons/acquirable.html
http://localhost/publications/articles/Journal1/1943/Article27,http://swrc.ontoware.org/ontology#pages,99
http://localhost/publications/articles/Journal1/1943/Article27,http://xmlns.com/foaf/0.1/homepage,http://www.cartons.tld/refocus/vividness.html
http://localhost/publications/articles/Journal1/1943/Article27,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1943
http://localhost/publications/articles/Journal1/1943/Article27,http://purl.org/dc/elements/1.1/creator,_:b83
_:b85,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b85,http://xmlns.com/foaf/0.1/name,Jaen Kerechanko
http://localhost/publications/articles/Journal1/1944/Article10,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1944/Article10,http://purl.org/dc/elements/1.1/title,composedly dragged lobsters
http://localhost/publications/articles/Journal1/1944/Article10,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.hierarchs.tld/taunting/dragged.html
http://localhost/publications/articles/Journal1/1944/Article10,http://swrc.ontoware.org/ontology#pages,149
http://localhost/publications/articles/Journal1/1944/Article10,http://xmlns.com/foaf/0.1/homepage,http://www.taunting.tld/lobsters/careering.html
http://localhost/publications/articles/Journal1/1944/Article10,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1944
http://localhost/publications/articles/Journal1/1944/Article10,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1944/Article10,http://purl.org/dc/elements/1.1/creator,_:b89
http://localhost/publications/articles/Journal1/1944/Article10,http://purl.org/dc/elements/1.1/creator,_:b90
http://localhost/publications/articles/Journal1/1945/Article19,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1945/Article19,http://purl.org/dc/elements/1.1/title,apostacy footgear abominators
http://localhost/publications/articles/Journal1/1945/Article19,http://swrc.ontoware.org/ontology#pages,58
http://localhost/publications/articles/Journal1/1945/Article19,http://xmlns.com/foaf/0.1/homepage,http://www.malting.tld/abominators/trilobate.html
http://localhost/publications/articles/Journal1/1945/Article19,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1945
http://localhost/publications/articles/Journal1/1945/Article19,http://purl.org/dc/elements/1.1/creator,_:b134
http://localhost/publications/articles/Journal1/1945/Article25,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1945/Article25,http://purl.org/dc/elements/1.1/title,whetters misadvised tiltyard
http://localhost/publications/articles/Journal1/1945/Article25,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.miscalculates.tld/leviathans/misadvised.html
http://localhost/publications/articles/Journal1/1945/Article25,http://swrc.ontoware.org/ontology#pages,44
http://localhost/publications/articles/Journal1/1945/Article25,http://xmlns.com/foaf/0.1/homepage,http://www.leviathans.tld/tiltyard/numberable.html
http://localhost/publications/articles/Journal1/1945/Article25,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1945
http://localhost/publications/articles/Journal1/1945/Article25,http://purl.org/dc/elements/1.1/creator,_:b142
_:b152,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b152,http://xmlns.com/foaf/0.1/name,Kazushige Goeppner
http://localhost/publications/articles/Journal1/1948/Article30,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1948/Article30,http://purl.org/dc/elements/1.1/title,untutored sorel ensconced
http://localhost/publications/articles/Journal1/1948/Article30,http://swrc.ontoware.org/ontology#pages,180
http://localhost/publications/articles/Journal1/1948/Article30,http://xmlns.com/foaf/0.1/homepage,http://www.shuttling.tld/ensconced/cunnilinguism.html
http://localhost/publications/articles/Journal1/1948/Article30,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1948
