Subject,Predicate,Object
http://localhost/publications/articles/Journal1/1947/Article47,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1947/Article47,http://purl.org/dc/elements/1.1/title,filterability sufferingly mythologies
http://localhost/publications/articles/Journal1/1947/Article47,http://swrc.ontoware.org/ontology#pages,134
http://localhost/publications/articles/Journal1/1947/Article47,http://xmlns.com/foaf/0.1/homepage,http://www.farced.tld/mythologies/breachers.html
http://localhost/publications/articles/Journal1/1947/Article47,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1947
http://localhost/publications/articles/Journal1/1947/Article47,http://purl.org/dc/elements/1.1/creator,_:b231
http://localhost/publications/articles/Journal1/1948/Article35,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1948/Article35,http://purl.org/dc/elements/1.1/title,definable bards legislatresses
http://localhost/publications/articles/Journal1/1948/Article35,http://swrc.ontoware.org/ontology#pages,104
http://localhost/publications/articles/Journal1/1948/Article35,http://xmlns.com/foaf/0.1/homepage,http://www.farcers.tld/legislatresses/underway.html
http://localhost/publications/articles/Journal1/1948/Article35,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article35,http://purl.org/dc/elements/1.1/creator,_:b254
_:b359,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b359,http://xmlns.com/foaf/0.1/name,Gayle Wingrove
_:b385,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b385,http://xmlns.com/foaf/0.1/name,Oryan Mirles
http://localhost/publications/journals/Journal2/1951,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Journal
http://localhost/publications/journals/Journal2/1951,http://swrc.ontoware.org/ontology#number,1
http://localhost/publications/journals/Journal2/1951,http://purl.org/dc/elements/1.1/title,Journal 2 (1951)
http://localhost/publications/journals/Journal2/1951,http://swrc.ontoware.org/ontology#volume,3
http://localhost/publications/journals/Journal2/1951,http://purl.org/dc/terms/issued,1951
http://localhost/publications/articles/Journal2/1951/Article46,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1951/Article46,http://purl.org/dc/elements/1.1/title,overripe choruses schticks
http://localhost/publications/articles/Journal2/1951/Article46,http://swrc.ontoware.org/ontology#pages,106
http://localhost/publications/articles/Journal2/1951/Article46,http://xmlns.com/foaf/0.1/homepage,http://www.inchworms.tld/schticks/unrepentant.html
http://localhost/publications/articles/Journal2/1951/Article46,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal2/1951
http://localhost/publications/articles/Journal2/1951/Article46,http://purl.org/dc/elements/1.1/creator,_:b468
http://localhost/publications/articles/Journal2/1951/Article46,http://purl.org/dc/elements/1.1/creator,_:b469
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding12,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Inproceedings
