Subject,Predicate,Object
http://localhost/publications/articles/Journal1/1942/Article16,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1942/Article16,http://purl.org/dc/elements/1.1/title,loutish malines cliffhanger
http://localhost/publications/articles/Journal1/1942/Article16,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.tetrachlorides.tld/polygony/malines.html
http://localhost/publications/articles/Journal1/1942/Article16,http://swrc.ontoware.org/ontology#pages,70
http://localhost/publications/articles/Journal1/1942/Article16,http://xmlns.com/foaf/0.1/homepage,http://www.polygony.tld/cliffhanger/entailments.html
http://localhost/publications/articles/Journal1/1942/Article16,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1942
http://localhost/publications/articles/Journal1/1942/Article16,http://purl.org/dc/elements/1.1/creator,_:b48
_:b136,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b136,http://xmlns.com/foaf/0.1/name,Lilja Siwiec
_:b187,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b187,http://xmlns.com/foaf/0.1/name,Lloyd Stallsmith
_:b189,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b189,http://xmlns.com/foaf/0.1/name,Kristin Sandhu
http://localhost/publications/articles/Journal1/1947/Article20,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1947/Article20,http://purl.org/dc/elements/1.1/title,nympholeptic spiffiest reinformed
http://localhost/publications/articles/Journal1/1947/Article20,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.undergoes.tld/fogless/spiffiest.html
http://localhost/publications/articles/Journal1/1947/Article20,http://swrc.ontoware.org/ontology#pages,199
http://localhost/publications/articles/Journal1/1947/Article20,http://xmlns.com/foaf/0.1/homepage,http://www.fogless.tld/reinformed/synfuel.html
http://localhost/publications/articles/Journal1/1947/Article20,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1947
http://localhost/publications/articles/Journal1/1947/Article20,http://purl.org/dc/elements/1.1/creator,_:b199
_:b337,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b337,http://xmlns.com/foaf/0.1/name,Libera Ahlborn
_:b339,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b339,http://xmlns.com/foaf/0.1/name,Lippio Llopis
_:b439,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b439,http://xmlns.com/foaf/0.1/name,Sanaaa Yoneda
_:b447,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b447,http://xmlns.com/foaf/0.1/name,Nonna Laplaunt
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding15,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Inproceedings
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding15,http://purl.org/dc/elements/1.1/title,promiscuities misprinting indurating
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding15,http://purl.org/dc/terms/issued,1952
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding15,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.chopsticks.tld/preadult/misprinting.html
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding15,http://swrc.ontoware.org/ontology#pages,181
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding15,http://xmlns.com/foaf/0.1/homepage,http://www.preadult.tld/indurating/childhoods.html
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding15,http://purl.org/dc/elements/1.1/creator,_:b461
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding15,http://localhost/vocabulary/bench/booktitle,racetracks promiscuities preadult
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding15,http://purl.org/dc/terms/partOf,http://localhost/publications/procs/Proceeding1/1952
http://localhost/publications/articles/Journal1/1952/Article24,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1952/Article24,http://purl.org/dc/elements/1.1/title,shamus misbestow cockled
http://localhost/publications/articles/Journal1/1952/Article24,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.soarer.tld/quellers/misbestow.html
http://localhost/publications/articles/Journal1/1952/Article24,http://xmlns.com/foaf/0.1/homepage,http://www.quellers.tld/cockled/arrangement.html
http://localhost/publications/articles/Journal1/1952/Article24,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1952
http://localhost/publications/articles/Journal1/1952/Article24,http://purl.org/dc/elements/1.1/creator,_:b516
http://localhost/publications/inprocs/Proceeding1/1953/Inproceeding9,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Inproceedings
http://localhost/publications/inprocs/Proceeding1/1953/Inproceeding9,http://purl.org/dc/elements/1.1/title,accosts elfins sentencing
http://localhost/publications/inprocs/Proceeding1/1953/Inproceeding9,http://purl.org/dc/terms/issued,1953
http://localhost/publications/inprocs/Proceeding1/1953/Inproceeding9,http://swrc.ontoware.org/ontology#pages,133
http://localhost/publications/inprocs/Proceeding1/1953/Inproceeding9,http://xmlns.com/foaf/0.1/homepage,http://www.deodorized.tld/sentencing/gasser.html
http://localhost/publications/inprocs/Proceeding1/1953/Inproceeding9,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/inprocs/Proceeding1/1953/Inproceeding9,http://purl.org/dc/elements/1.1/creator,_:b561
http://localhost/publications/inprocs/Proceeding1/1953/Inproceeding9,http://localhost/vocabulary/bench/booktitle,televised deodorized elfins
_:b589,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b589,http://xmlns.com/foaf/0.1/name,Erichthonius Grulkey
http://localhost/publications/articles/Journal1/1953/Article23,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1953/Article23,http://purl.org/dc/elements/1.1/title,valiancy beery phlebotomies
http://localhost/publications/articles/Journal1/1953/Article23,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.whereat.tld/menorah/beery.html
http://localhost/publications/articles/Journal1/1953/Article23,http://swrc.ontoware.org/ontology#pages,75
http://localhost/publications/articles/Journal1/1953/Article23,http://xmlns.com/foaf/0.1/homepage,http://www.menorah.tld/phlebotomies/ahimsas.html
http://localhost/publications/articles/Journal1/1953/Article23,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1953
http://localhost/publications/articles/Journal1/1953/Article23,http://purl.org/dc/elements/1.1/creator,_:b617
_:b691,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b691,http://xmlns.com/foaf/0.1/name,Majdiyya Bonsall
_:b705,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b705,http://xmlns.com/foaf/0.1/name,Asisa Finke
_:b750,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b750,http://xmlns.com/foaf/0.1/name,Mudri Gamero
_:b758,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b758,http://xmlns.com/foaf/0.1/name,Tiege Brdar
_:b914,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
