Subject,Predicate,Object
_:b54,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b54,http://xmlns.com/foaf/0.1/name,Argos Cumings
http://localhost/publications/articles/Journal1/1945/Article2,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1945/Article2,http://purl.org/dc/elements/1.1/title,overtaking traditionless spoliator
http://localhost/publications/articles/Journal1/1945/Article2,http://swrc.ontoware.org/ontology#pages,89
http://localhost/publications/articles/Journal1/1945/Article2,http://xmlns.com/foaf/0.1/homepage,http://www.sourdoughs.tld/spoliator/earthlier.html
http://localhost/publications/articles/Journal1/1945/Article2,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1945
http://localhost/publications/articles/Journal1/1945/Article2,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1945/Article2,http://purl.org/dc/elements/1.1/creator,_:b116
http://localhost/publications/articles/Journal1/1946/Article15,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1946/Article15,http://purl.org/dc/elements/1.1/title,uncovering heaver euphorically
http://localhost/publications/articles/Journal1/1946/Article15,http://localhost/vocabulary/bench/cdrom,http://www.paraphraser.tld/uncovering/infested.html
http://localhost/publications/articles/Journal1/1946/Article15,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.whangs.tld/infested/heaver.html
http://localhost/publications/articles/Journal1/1946/Article15,http://swrc.ontoware.org/ontology#pages,4
http://localhost/publications/articles/Journal1/1946/Article15,http://xmlns.com/foaf/0.1/homepage,http://www.infested.tld/euphorically/ameliorative.html
http://localhost/publications/articles/Journal1/1946/Article15,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1946
http://localhost/publications/articles/Journal1/1946/Article15,http://purl.org/dc/elements/1.1/creator,_:b161
http://localhost/publications/articles/Journal1/1946/Article28,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1946/Article28,http://purl.org/dc/elements/1.1/title,overconfident vivifier vivisection
http://localhost/publications/articles/Journal1/1946/Article28,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.bestializing.tld/triadism/vivifier.html
http://localhost/publications/articles/Journal1/1946/Article28,http://swrc.ontoware.org/ontology#pages,142
http://localhost/publications/articles/Journal1/1946/Article28,http://xmlns.com/foaf/0.1/homepage,http://www.triadism.tld/vivisection/distally.html
http://localhost/publications/articles/Journal1/1946/Article28,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1946
http://localhost/publications/articles/Journal1/1946/Article28,http://purl.org/dc/elements/1.1/creator,_:b174
http://localhost/publications/articles/Journal1/1947/Article7,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1947/Article7,http://purl.org/dc/elements/1.1/title,etchers laboratorian tiptoed
http://localhost/publications/articles/Journal1/1947/Article7,http://xmlns.com/foaf/0.1/homepage,http://www.mitering.tld/tiptoed/humoring.html
http://localhost/publications/articles/Journal1/1947/Article7,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1947
http://localhost/publications/articles/Journal1/1947/Article7,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1947/Article7,http://purl.org/dc/elements/1.1/creator,_:b187
http://localhost/publications/articles/Journal1/1947/Article39,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1947/Article39,http://purl.org/dc/elements/1.1/title,rabbinates surprised challenger
http://localhost/publications/articles/Journal1/1947/Article39,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.wirepullers.tld/uniting/surprised.html
http://localhost/publications/articles/Journal1/1947/Article39,http://swrc.ontoware.org/ontology#pages,165
http://localhost/publications/articles/Journal1/1947/Article39,http://xmlns.com/foaf/0.1/homepage,http://www.uniting.tld/challenger/salves.html
http://localhost/publications/articles/Journal1/1947/Article39,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1947
http://localhost/publications/articles/Journal1/1947/Article39,http://purl.org/dc/elements/1.1/creator,_:b219
_:b242,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b242,http://xmlns.com/foaf/0.1/name,Tyonna Sturdevant
http://localhost/publications/articles/Journal1/1948/Article27,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1948/Article27,http://purl.org/dc/elements/1.1/title,misarranges solubilizing bylined
http://localhost/publications/articles/Journal1/1948/Article27,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.laundering.tld/adulterer/solubilizing.html
http://localhost/publications/articles/Journal1/1948/Article27,http://swrc.ontoware.org/ontology#pages,159
http://localhost/publications/articles/Journal1/1948/Article27,http://xmlns.com/foaf/0.1/homepage,http://www.adulterer.tld/bylined/scratchiest.html
http://localhost/publications/articles/Journal1/1948/Article27,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article27,http://purl.org/dc/elements/1.1/creator,_:b245
http://localhost/publications/articles/Journal2/1950/Article40,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article40,http://purl.org/dc/elements/1.1/title,reburied mandala reversions
http://localhost/publications/articles/Journal2/1950/Article40,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.bilaterally.tld/divisibleness/mandala.html
http://localhost/publications/articles/Journal2/1950/Article40,http://swrc.ontoware.org/ontology#pages,87
