Subject,Predicate,Object
_:b27,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b27,http://xmlns.com/foaf/0.1/name,Angha Bievenue
_:b41,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b41,http://xmlns.com/foaf/0.1/name,Sadayoshi Englemann
http://localhost/publications/articles/Journal1/1944/Article30,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1944/Article30,http://purl.org/dc/elements/1.1/title,overdrank dumps carousels
http://localhost/publications/articles/Journal1/1944/Article30,http://swrc.ontoware.org/ontology#pages,76
http://localhost/publications/articles/Journal1/1944/Article30,http://xmlns.com/foaf/0.1/homepage,http://www.recalculations.tld/carousels/acidly.html
http://localhost/publications/articles/Journal1/1944/Article30,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1944
http://localhost/publications/articles/Journal1/1944/Article30,http://purl.org/dc/elements/1.1/creator,_:b116
http://localhost/publications/articles/Journal1/1944/Article30,http://purl.org/dc/elements/1.1/creator,_:b117
http://localhost/publications/articles/Journal1/1945/Article8,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1945/Article8,http://purl.org/dc/elements/1.1/title,mouthiest renege briefless
http://localhost/publications/articles/Journal1/1945/Article8,http://swrc.ontoware.org/ontology#pages,28
http://localhost/publications/articles/Journal1/1945/Article8,http://xmlns.com/foaf/0.1/homepage,http://www.delegati.tld/briefless/regularities.html
http://localhost/publications/articles/Journal1/1945/Article8,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1945
http://localhost/publications/articles/Journal1/1945/Article8,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1945/Article8,http://purl.org/dc/elements/1.1/creator,_:b111
_:b142,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b142,http://xmlns.com/foaf/0.1/name,Emina Yeeloy
_:b169,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b169,http://xmlns.com/foaf/0.1/name,Hilario Kovats
_:b191,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b191,http://xmlns.com/foaf/0.1/name,Kulthum Liverance
http://localhost/publications/articles/Journal1/1948/Article33,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1948/Article33,http://purl.org/dc/elements/1.1/title,ocelots notation indoctrinating
http://localhost/publications/articles/Journal1/1948/Article33,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.bazaars.tld/confiners/notation.html
