Subject,Predicate,Object
_:b32,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b32,http://xmlns.com/foaf/0.1/name,Helene Nik
_:b103,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b103,http://xmlns.com/foaf/0.1/name,Makhna Stabile
_:b123,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b123,http://xmlns.com/foaf/0.1/name,Sozui Jalovel
_:b172,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b172,http://xmlns.com/foaf/0.1/name,Tsumemasa Lloyd
_:b214,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b214,http://xmlns.com/foaf/0.1/name,Nisus Coby
_:b273,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b273,http://xmlns.com/foaf/0.1/name,Faas Chitty
_:b315,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b315,http://xmlns.com/foaf/0.1/name,Sam Mattheis
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding2,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Inproceedings
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding2,http://purl.org/dc/elements/1.1/title,gipper reliable vernally
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding2,http://purl.org/dc/terms/issued,1950
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding2,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.vivisects.tld/articulation/reliable.html
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding2,http://swrc.ontoware.org/ontology#pages,173
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding2,http://xmlns.com/foaf/0.1/homepage,http://www.articulation.tld/vernally/rationally.html
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding2,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding2,http://purl.org/dc/elements/1.1/creator,_:b302
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding2,http://localhost/vocabulary/bench/booktitle,imprisonment gipper articulation
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding2,http://purl.org/dc/terms/partOf,http://localhost/publications/procs/Proceeding1/1950
http://localhost/publications/articles/Journal2/1950/Article43,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article43,http://purl.org/dc/elements/1.1/title,instarred tularemic polynomials
http://localhost/publications/articles/Journal2/1950/Article43,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.minimums.tld/rebop/tularemic.html
http://localhost/publications/articles/Journal2/1950/Article43,http://swrc.ontoware.org/ontology#pages,131
http://localhost/publications/articles/Journal2/1950/Article43,http://xmlns.com/foaf/0.1/homepage,http://www.rebop.tld/polynomials/communalized.html
http://localhost/publications/articles/Journal2/1950/Article43,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal2/1950
http://localhost/publications/articles/Journal2/1950/Article43,http://purl.org/dc/elements/1.1/creator,_:b382
http://localhost/publications/inprocs/Proceeding1/1951/Inproceeding15,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Inproceedings
http://localhost/publications/inprocs/Proceeding1/1951/Inproceeding15,http://purl.org/dc/elements/1.1/title,subprincipal annotates landward
http://localhost/publications/inprocs/Proceeding1/1951/Inproceeding15,http://purl.org/dc/terms/issued,1951
http://localhost/publications/inprocs/Proceeding1/1951/Inproceeding15,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.wetsuit.tld/vesuvius/annotates.html
http://localhost/publications/inprocs/Proceeding1/1951/Inproceeding15,http://swrc.ontoware.org/ontology#pages,34
http://localhost/publications/inprocs/Proceeding1/1951/Inproceeding15,http://xmlns.com/foaf/0.1/homepage,http://www.vesuvius.tld/landward/frontages.html
http://localhost/publications/inprocs/Proceeding1/1951/Inproceeding15,http://purl.org/dc/elements/1.1/creator,_:b387
http://localhost/publications/inprocs/Proceeding1/1951/Inproceeding15,http://localhost/vocabulary/bench/booktitle,chicaner subprincipal vesuvius
http://localhost/publications/inprocs/Proceeding1/1951/Inproceeding15,http://purl.org/dc/terms/partOf,http://localhost/publications/procs/Proceeding1/1951
http://localhost/publications/inprocs/Proceeding1/1951/Inproceeding17,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Inproceedings
http://localhost/publications/inprocs/Proceeding1/1951/Inproceeding17,http://purl.org/dc/elements/1.1/title,bermudian redheads straggliest
http://localhost/publications/inprocs/Proceeding1/1951/Inproceeding17,http://purl.org/dc/terms/issued,1951
http://localhost/publications/inprocs/Proceeding1/1951/Inproceeding17,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.weatherstripped.tld/containerizes/redheads.html
http://localhost/publications/inprocs/Proceeding1/1951/Inproceeding17,http://swrc.ontoware.org/ontology#pages,35
http://localhost/publications/inprocs/Proceeding1/1951/Inproceeding17,http://xmlns.com/foaf/0.1/homepage,http://www.containerizes.tld/straggliest/nears.html
http://localhost/publications/inprocs/Proceeding1/1951/Inproceeding17,http://purl.org/dc/elements/1.1/creator,_:b391
http://localhost/publications/inprocs/Proceeding1/1951/Inproceeding17,http://localhost/vocabulary/bench/booktitle,vivider bermudian containerizes
http://localhost/publications/inprocs/Proceeding1/1951/Inproceeding17,http://purl.org/dc/terms/partOf,http://localhost/publications/procs/Proceeding1/1951
http://localhost/publications/articles/Journal1/1951/Article23,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1951/Article23,http://purl.org/dc/elements/1.1/title,subdisciplines sounds disemboweling
http://localhost/publications/articles/Journal1/1951/Article23,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.enactment.tld/realness/sounds.html
http://localhost/publications/articles/Journal1/1951/Article23,http://xmlns.com/foaf/0.1/homepage,http://www.realness.tld/disemboweling/preintimation.html
http://localhost/publications/articles/Journal1/1951/Article23,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1951
http://localhost/publications/articles/Journal1/1951/Article23,http://purl.org/dc/elements/1.1/creator,_:b437
_:b498,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b498,http://xmlns.com/foaf/0.1/name,Tiyah Iha
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding14,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Inproceedings
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding14,http://purl.org/dc/elements/1.1/title,wastes racetracks chopsticks
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding14,http://purl.org/dc/terms/issued,1952
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding14,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.mongolism.tld/verdure/racetracks.html
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding14,http://swrc.ontoware.org/ontology#pages,159
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding14,http://xmlns.com/foaf/0.1/homepage,http://www.verdure.tld/chopsticks/promiscuities.html
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding14,http://purl.org/dc/elements/1.1/creator,_:b456
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding14,http://localhost/vocabulary/bench/booktitle,unconsenting wastes verdure
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding14,http://purl.org/dc/terms/partOf,http://localhost/publications/procs/Proceeding1/1952
http://localhost/publications/articles/Journal2/1952/Article46,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1952/Article46,http://purl.org/dc/elements/1.1/title,anaesthetization casements renegades
http://localhost/publications/articles/Journal2/1952/Article46,http://swrc.ontoware.org/ontology#pages,151
http://localhost/publications/articles/Journal2/1952/Article46,http://xmlns.com/foaf/0.1/homepage,http://www.nonrefillable.tld/renegades/relinquishing.html
http://localhost/publications/articles/Journal2/1952/Article46,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal2/1952
http://localhost/publications/articles/Journal2/1952/Article46,http://purl.org/dc/elements/1.1/creator,_:b550
_:b625,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b625,http://xmlns.com/foaf/0.1/name,Iken Siluis
http://localhost/publications/articles/Journal2/1954/Article38,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1954/Article38,http://purl.org/dc/elements/1.1/title,misdeal pseudobiographical intercompany
http://localhost/publications/articles/Journal2/1954/Article38,http://swrc.ontoware.org/ontology#pages,164
http://localhost/publications/articles/Journal2/1954/Article38,http://xmlns.com/foaf/0.1/homepage,http://www.noncorroborative.tld/intercompany/airing.html
http://localhost/publications/articles/Journal2/1954/Article38,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal2/1954
http://localhost/publications/articles/Journal2/1954/Article38,http://purl.org/dc/elements/1.1/creator,_:b739
_:b766,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b766,http://xmlns.com/foaf/0.1/name,Seinosuke Grimaldi
http://localhost/publications/articles/Journal3/1954/Article100,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1954/Article100,http://purl.org/dc/elements/1.1/title,ungraciously torii colorcasts
http://localhost/publications/articles/Journal3/1954/Article100,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.ptomainic.tld/fretfulness/torii.html
http://localhost/publications/articles/Journal3/1954/Article100,http://swrc.ontoware.org/ontology#pages,168
http://localhost/publications/articles/Journal3/1954/Article100,http://xmlns.com/foaf/0.1/homepage,http://www.fretfulness.tld/colorcasts/scorches.html
http://localhost/publications/articles/Journal3/1954/Article100,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal3/1954
http://localhost/publications/articles/Journal3/1954/Article100,http://purl.org/dc/elements/1.1/creator,_:b814
http://localhost/publications/articles/Journal1/1955/Article39,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
