Subject,Predicate,Object
http://localhost/publications/articles/Journal1/1941/Article21,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1941/Article21,http://purl.org/dc/elements/1.1/title,hipless bluejays cuppier
http://localhost/publications/articles/Journal1/1941/Article21,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.slavishly.tld/prs/bluejays.html
http://localhost/publications/articles/Journal1/1941/Article21,http://swrc.ontoware.org/ontology#pages,147
http://localhost/publications/articles/Journal1/1941/Article21,http://xmlns.com/foaf/0.1/homepage,http://www.prs.tld/cuppier/nonsurgical.html
http://localhost/publications/articles/Journal1/1941/Article21,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1941
http://localhost/publications/articles/Journal1/1941/Article21,http://purl.org/dc/elements/1.1/creator,_:b37
http://localhost/publications/articles/Journal1/1942/Article2,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1942/Article2,http://purl.org/dc/elements/1.1/title,ostinato safest signiory
http://localhost/publications/articles/Journal1/1942/Article2,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.redigesting.tld/recalculation/safest.html
http://localhost/publications/articles/Journal1/1942/Article2,http://swrc.ontoware.org/ontology#pages,86
http://localhost/publications/articles/Journal1/1942/Article2,http://xmlns.com/foaf/0.1/homepage,http://www.recalculation.tld/signiory/latchets.html
http://localhost/publications/articles/Journal1/1942/Article2,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1942
http://localhost/publications/articles/Journal1/1942/Article2,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1942/Article2,http://purl.org/dc/elements/1.1/creator,_:b34
http://localhost/publications/articles/Journal1/1943/Article6,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1943/Article6,http://purl.org/dc/elements/1.1/title,subpartnership recirculations alkalin
http://localhost/publications/articles/Journal1/1943/Article6,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.maladjustments.tld/cordilleras/recirculations.html
http://localhost/publications/articles/Journal1/1943/Article6,http://swrc.ontoware.org/ontology#pages,147
http://localhost/publications/articles/Journal1/1943/Article6,http://xmlns.com/foaf/0.1/homepage,http://www.cordilleras.tld/alkalin/succulently.html
http://localhost/publications/articles/Journal1/1943/Article6,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1943
http://localhost/publications/articles/Journal1/1943/Article6,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1943/Article6,http://purl.org/dc/elements/1.1/creator,_:b55
_:b64,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b64,http://xmlns.com/foaf/0.1/name,Gulika Alipio
_:b83,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b83,http://xmlns.com/foaf/0.1/name,Taaliba Debrita
http://localhost/publications/articles/Journal1/1944/Article9,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1944/Article9,http://purl.org/dc/elements/1.1/title,feedstuffs hierarchs composedly
http://localhost/publications/articles/Journal1/1944/Article9,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.shiftlessly.tld/lyricizing/hierarchs.html
http://localhost/publications/articles/Journal1/1944/Article9,http://swrc.ontoware.org/ontology#pages,105
http://localhost/publications/articles/Journal1/1944/Article9,http://xmlns.com/foaf/0.1/homepage,http://www.lyricizing.tld/composedly/taunting.html
http://localhost/publications/articles/Journal1/1944/Article9,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1944
http://localhost/publications/articles/Journal1/1944/Article9,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1944/Article9,http://purl.org/dc/elements/1.1/creator,_:b88
_:b151,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b151,http://xmlns.com/foaf/0.1/name,Eligius Vanwechel
_:b190,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b190,http://xmlns.com/foaf/0.1/name,Isamu Cokely
http://localhost/publications/articles/Journal1/1947/Article6,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1947/Article6,http://purl.org/dc/elements/1.1/title,repairing etchers mitering
http://localhost/publications/articles/Journal1/1947/Article6,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.flexes.tld/keepable/etchers.html
http://localhost/publications/articles/Journal1/1947/Article6,http://swrc.ontoware.org/ontology#pages,198
http://localhost/publications/articles/Journal1/1947/Article6,http://xmlns.com/foaf/0.1/homepage,http://www.keepable.tld/mitering/laboratorian.html
http://localhost/publications/articles/Journal1/1947/Article6,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1947
http://localhost/publications/articles/Journal1/1947/Article6,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1947/Article6,http://purl.org/dc/elements/1.1/creator,_:b185
_:b198,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b198,http://xmlns.com/foaf/0.1/name,Chantrelle Gruiger
http://localhost/publications/articles/Journal1/1948/Article5,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1948/Article5,http://purl.org/dc/elements/1.1/title,buffier saltcellars humours
http://localhost/publications/articles/Journal1/1948/Article5,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.secondaries.tld/rissole/saltcellars.html
http://localhost/publications/articles/Journal1/1948/Article5,http://swrc.ontoware.org/ontology#pages,8
http://localhost/publications/articles/Journal1/1948/Article5,http://xmlns.com/foaf/0.1/homepage,http://www.rissole.tld/humours/garniture.html
http://localhost/publications/articles/Journal1/1948/Article5,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article5,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1948/Article5,http://purl.org/dc/elements/1.1/creator,_:b215
_:b284,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b284,http://xmlns.com/foaf/0.1/name,Demetria Tramonti
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding17,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Inproceedings
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding17,http://purl.org/dc/elements/1.1/title,cleansing prospectuses hirsutism
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding17,http://purl.org/dc/terms/issued,1950
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding17,http://swrc.ontoware.org/ontology#pages,122
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding17,http://xmlns.com/foaf/0.1/homepage,http://www.queued.tld/hirsutism/nudie.html
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding17,http://purl.org/dc/elements/1.1/creator,_:b320
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding17,http://localhost/vocabulary/bench/booktitle,orthodontics queued prospectuses
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding17,http://purl.org/dc/terms/partOf,http://localhost/publications/procs/Proceeding1/1950
_:b425,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
