Subject,Predicate,Object
http://localhost/publications/incolls/1941/Incollection1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Incollection
http://localhost/publications/incolls/1941/Incollection1,http://purl.org/dc/elements/1.1/title,brill intermuscular fobbed
http://localhost/publications/incolls/1941/Incollection1,http://purl.org/dc/terms/issued,1941
http://localhost/publications/incolls/1941/Incollection1,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.petitionee.tld/neologic/intermuscular.html
http://localhost/publications/incolls/1941/Incollection1,http://swrc.ontoware.org/ontology#pages,119
http://localhost/publications/incolls/1941/Incollection1,http://xmlns.com/foaf/0.1/homepage,http://www.neologic.tld/fobbed/transcribed.html
http://localhost/publications/incolls/1941/Incollection1,http://purl.org/dc/elements/1.1/creator,_:b40
http://localhost/publications/incolls/1941/Incollection1,http://localhost/vocabulary/bench/booktitle,heartier brill neologic
_:b58,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b58,http://xmlns.com/foaf/0.1/name,Shinji Kapler
http://localhost/publications/articles/Journal1/1943/Article20,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1943/Article20,http://purl.org/dc/elements/1.1/title,dipped kilogram timbrel
http://localhost/publications/articles/Journal1/1943/Article20,http://swrc.ontoware.org/ontology#pages,169
http://localhost/publications/articles/Journal1/1943/Article20,http://xmlns.com/foaf/0.1/homepage,http://www.votarists.tld/timbrel/presell.html
http://localhost/publications/articles/Journal1/1943/Article20,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1943
http://localhost/publications/articles/Journal1/1943/Article20,http://purl.org/dc/elements/1.1/creator,_:b71
http://localhost/publications/articles/Journal1/1943/Article20,http://purl.org/dc/elements/1.1/creator,_:b72
http://localhost/publications/articles/Journal1/1946/Article27,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
