Subject,Predicate,Object
http://localhost/publications/articles/Journal1/1940/Article6,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1940/Article6,http://purl.org/dc/elements/1.1/title,reaccepts exorcises pirog
http://localhost/publications/articles/Journal1/1940/Article6,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.teashop.tld/gunneries/exorcises.html
http://localhost/publications/articles/Journal1/1940/Article6,http://swrc.ontoware.org/ontology#note,incorporeal piazadora hearings legation subendorsed hippocampus miscalculates whetters
http://localhost/publications/articles/Journal1/1940/Article6,http://swrc.ontoware.org/ontology#pages,124
http://localhost/publications/articles/Journal1/1940/Article6,http://xmlns.com/foaf/0.1/homepage,http://www.gunneries.tld/pirog/desexes.html
http://localhost/publications/articles/Journal1/1940/Article6,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1940
http://localhost/publications/articles/Journal1/1940/Article6,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1940/Article6,http://purl.org/dc/elements/1.1/creator,_:b7
http://localhost/publications/articles/Journal1/1944/Article28,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1944/Article28,http://purl.org/dc/elements/1.1/title,crocked reconverting washboards
http://localhost/publications/articles/Journal1/1944/Article28,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.tasselling.tld/wharfinger/reconverting.html
http://localhost/publications/articles/Journal1/1944/Article28,http://swrc.ontoware.org/ontology#pages,5
http://localhost/publications/articles/Journal1/1944/Article28,http://xmlns.com/foaf/0.1/homepage,http://www.wharfinger.tld/washboards/overdrank.html
http://localhost/publications/articles/Journal1/1944/Article28,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1944
http://localhost/publications/articles/Journal1/1944/Article28,http://purl.org/dc/elements/1.1/creator,_:b114
_:b148,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b148,http://xmlns.com/foaf/0.1/name,Charlette Negron
http://localhost/publications/articles/Journal1/1946/Article2,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1946/Article2,http://purl.org/dc/elements/1.1/title,tonners southpaws scorify
http://localhost/publications/articles/Journal1/1946/Article2,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.crimper.tld/unfair/southpaws.html
http://localhost/publications/articles/Journal1/1946/Article2,http://swrc.ontoware.org/ontology#pages,50
http://localhost/publications/articles/Journal1/1946/Article2,http://xmlns.com/foaf/0.1/homepage,http://www.unfair.tld/scorify/supportance.html
http://localhost/publications/articles/Journal1/1946/Article2,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1946
http://localhost/publications/articles/Journal1/1946/Article2,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1946/Article2,http://purl.org/dc/elements/1.1/creator,_:b149
http://localhost/publications/articles/Journal1/1949/Article8,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1949/Article8,http://purl.org/dc/elements/1.1/title,wandered anattos redundances
http://localhost/publications/articles/Journal1/1949/Article8,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.redundantly.tld/tictac/anattos.html
http://localhost/publications/articles/Journal1/1949/Article8,http://swrc.ontoware.org/ontology#pages,41
http://localhost/publications/articles/Journal1/1949/Article8,http://xmlns.com/foaf/0.1/homepage,http://www.tictac.tld/redundances/squirting.html
http://localhost/publications/articles/Journal1/1949/Article8,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article8,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1949/Article8,http://purl.org/dc/elements/1.1/creator,_:b258
http://localhost/publications/articles/Journal1/1950/Article5,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article5,http://purl.org/dc/elements/1.1/title,simperer jailhouse eulogist
http://localhost/publications/articles/Journal1/1950/Article5,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.definitely.tld/titer/jailhouse.html
http://localhost/publications/articles/Journal1/1950/Article5,http://swrc.ontoware.org/ontology#pages,53
http://localhost/publications/articles/Journal1/1950/Article5,http://xmlns.com/foaf/0.1/homepage,http://www.titer.tld/eulogist/yummier.html
http://localhost/publications/articles/Journal1/1950/Article5,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1950
http://localhost/publications/articles/Journal1/1950/Article5,http://purl.org/dc/elements/1.1/creator,_:b326
_:b341,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b341,http://xmlns.com/foaf/0.1/name,Lashaune Lava
_:b386,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b386,http://xmlns.com/foaf/0.1/name,Yaineris Francisco
http://localhost/publications/procs/Proceeding1/1951,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Proceedings
http://localhost/publications/procs/Proceeding1/1951,http://purl.org/dc/elements/1.1/title,Proceeding 1 (1951)
