Subject,Predicate,Object
http://localhost/publications/articles/Journal1/1940/Article2,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1940/Article2,http://purl.org/dc/elements/1.1/title,prat burlily thanklessly
http://localhost/publications/articles/Journal1/1940/Article2,http://localhost/vocabulary/bench/abstract,householder overeducated objurgate treaties preprocessor despising loftily yabber reprovingly blungers dwarflike effulgences coreless tuberculoses environs hulled preexamination oralogy tibetans slavishly hipless prs bluejays cuppier nonsurgical skimpiest outpoured dissociated heartier petitionee brill neologic intermuscular fobbed transcribed swifters redigesting ostinato recalculation safest signiory latchets inflecting trephines hops exec junketeers isolators reducing nethermost nonfiction retrogressions eliminates unknowns mongoloids danker raunchiness perspicuously disjoined nigglings midmonths labium peeped daydreams permuting immediately canzona interrelated cooked reformers goodwife technicolor plenishes nippy bounden occulters blubberer amenities desecrated tetrachlorides loutish polygony malines cliffhanger entailments reindexed bedstraws thoughtless elation swampland earings circumscribed paralyzingly pouchy surrejoinders chestiest measurage tonsils pasturage thurifer teazle
http://localhost/publications/articles/Journal1/1940/Article2,http://localhost/vocabulary/bench/cdrom,http://www.dwelling.tld/prat/islanded.html
http://localhost/publications/articles/Journal1/1940/Article2,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.scrapped.tld/islanded/burlily.html
http://localhost/publications/articles/Journal1/1940/Article2,http://swrc.ontoware.org/ontology#month,8
http://localhost/publications/articles/Journal1/1940/Article2,http://swrc.ontoware.org/ontology#note,fringier rhythmical wastebaskets powderer immigrates inserter plights corollaries
http://localhost/publications/articles/Journal1/1940/Article2,http://swrc.ontoware.org/ontology#pages,114
http://localhost/publications/articles/Journal1/1940/Article2,http://xmlns.com/foaf/0.1/homepage,http://www.islanded.tld/thanklessly/swiveled.html
http://localhost/publications/articles/Journal1/1940/Article2,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1940
http://localhost/publications/articles/Journal1/1940/Article2,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1940/Article2,http://purl.org/dc/elements/1.1/creator,_:b3
_:b3,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b3,http://xmlns.com/foaf/0.1/name,Cecil Kochler
http://localhost/publications/articles/Journal1/1940/Article5,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1940/Article5,http://purl.org/dc/elements/1.1/title,evasiveness teashop reaccepts
http://localhost/publications/articles/Journal1/1940/Article5,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.bering.tld/toto/teashop.html
http://localhost/publications/articles/Journal1/1940/Article5,http://swrc.ontoware.org/ontology#note,malting footgear abominators trilobate jigsawed kickstands prated songstresses
http://localhost/publications/articles/Journal1/1940/Article5,http://swrc.ontoware.org/ontology#pages,122
http://localhost/publications/articles/Journal1/1940/Article5,http://xmlns.com/foaf/0.1/homepage,http://www.toto.tld/reaccepts/gunneries.html
http://localhost/publications/articles/Journal1/1940/Article5,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1940
http://localhost/publications/articles/Journal1/1940/Article5,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1940/Article5,http://purl.org/dc/elements/1.1/creator,_:b6
http://localhost/publications/articles/Journal1/1940/Article13,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1940/Article13,http://purl.org/dc/elements/1.1/title,waspishly villainousness miscalling
http://localhost/publications/articles/Journal1/1940/Article13,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.batting.tld/stilbestrol/villainousness.html
http://localhost/publications/articles/Journal1/1940/Article13,http://swrc.ontoware.org/ontology#pages,137
http://localhost/publications/articles/Journal1/1940/Article13,http://xmlns.com/foaf/0.1/homepage,http://www.stilbestrol.tld/miscalling/firefanged.html
http://localhost/publications/articles/Journal1/1940/Article13,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1940
http://localhost/publications/articles/Journal1/1940/Article13,http://purl.org/dc/elements/1.1/creator,_:b14
http://localhost/publications/articles/Journal1/1940/Article16,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1940/Article16,http://purl.org/dc/elements/1.1/title,cheaters kerneling napoleons
http://localhost/publications/articles/Journal1/1940/Article16,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.bewitchment.tld/riffled/kerneling.html
http://localhost/publications/articles/Journal1/1940/Article16,http://swrc.ontoware.org/ontology#pages,140
http://localhost/publications/articles/Journal1/1940/Article16,http://xmlns.com/foaf/0.1/homepage,http://www.riffled.tld/napoleons/rifer.html
http://localhost/publications/articles/Journal1/1940/Article16,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1940
http://localhost/publications/articles/Journal1/1940/Article16,http://purl.org/dc/elements/1.1/creator,_:b17
http://localhost/publications/articles/Journal1/1943/Article11,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1943/Article11,http://purl.org/dc/elements/1.1/title,thickest orbiters tormentor
http://localhost/publications/articles/Journal1/1943/Article11,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.varies.tld/machinability/orbiters.html
http://localhost/publications/articles/Journal1/1943/Article11,http://swrc.ontoware.org/ontology#pages,124
http://localhost/publications/articles/Journal1/1943/Article11,http://xmlns.com/foaf/0.1/homepage,http://www.machinability.tld/tormentor/owner.html
http://localhost/publications/articles/Journal1/1943/Article11,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1943
http://localhost/publications/articles/Journal1/1943/Article11,http://purl.org/dc/elements/1.1/creator,_:b62
_:b116,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b116,http://xmlns.com/foaf/0.1/name,Atsumori Bloyer
http://localhost/publications/articles/Journal1/1945/Article27,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1945/Article27,http://purl.org/dc/elements/1.1/title,prosecutrices feeblish extenuation
http://localhost/publications/articles/Journal1/1945/Article27,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.yawing.tld/pegboxes/feeblish.html
http://localhost/publications/articles/Journal1/1945/Article27,http://swrc.ontoware.org/ontology#pages,163
http://localhost/publications/articles/Journal1/1945/Article27,http://xmlns.com/foaf/0.1/homepage,http://www.pegboxes.tld/extenuation/stranders.html
http://localhost/publications/articles/Journal1/1945/Article27,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1945
http://localhost/publications/articles/Journal1/1945/Article27,http://purl.org/dc/elements/1.1/creator,_:b145
_:b147,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b147,http://xmlns.com/foaf/0.1/name,Alona Lucario
http://localhost/publications/articles/Journal1/1946/Article13,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1946/Article13,http://purl.org/dc/elements/1.1/title,hidebound poloist comets
http://localhost/publications/articles/Journal1/1946/Article13,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.overrigid.tld/faire/poloist.html
http://localhost/publications/articles/Journal1/1946/Article13,http://swrc.ontoware.org/ontology#pages,191
