Subject,Predicate,Object
http://localhost/vocabulary/bench/Incollection,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://xmlns.com/foaf/0.1/Document
http://localhost/publications/articles/Journal1/1942/Article8,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1942/Article8,http://purl.org/dc/elements/1.1/title,raunchiness disjoined nigglings
http://localhost/publications/articles/Journal1/1942/Article8,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.danker.tld/perspicuously/disjoined.html
http://localhost/publications/articles/Journal1/1942/Article8,http://swrc.ontoware.org/ontology#pages,51
http://localhost/publications/articles/Journal1/1942/Article8,http://xmlns.com/foaf/0.1/homepage,http://www.perspicuously.tld/nigglings/midmonths.html
http://localhost/publications/articles/Journal1/1942/Article8,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1942
http://localhost/publications/articles/Journal1/1942/Article8,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1942/Article8,http://purl.org/dc/elements/1.1/creator,_:b40
http://localhost/publications/articles/Journal1/1942/Article9,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1942/Article9,http://purl.org/dc/elements/1.1/title,nigglings labium peeped
http://localhost/publications/articles/Journal1/1942/Article9,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.disjoined.tld/midmonths/labium.html
http://localhost/publications/articles/Journal1/1942/Article9,http://swrc.ontoware.org/ontology#note,malingerers gnashes chuffs redundance matriculant flexes repairing keepable
http://localhost/publications/articles/Journal1/1942/Article9,http://swrc.ontoware.org/ontology#pages,80
http://localhost/publications/articles/Journal1/1942/Article9,http://xmlns.com/foaf/0.1/homepage,http://www.midmonths.tld/peeped/daydreams.html
http://localhost/publications/articles/Journal1/1942/Article9,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1942
http://localhost/publications/articles/Journal1/1942/Article9,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1942/Article9,http://purl.org/dc/elements/1.1/creator,_:b27
http://localhost/publications/articles/Journal1/1943/Article26,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1943/Article26,http://purl.org/dc/elements/1.1/title,photospherically canvasses pyorrheas
http://localhost/publications/articles/Journal1/1943/Article26,http://swrc.ontoware.org/ontology#pages,132
http://localhost/publications/articles/Journal1/1943/Article26,http://xmlns.com/foaf/0.1/homepage,http://www.pouchiest.tld/pyorrheas/cartons.html
http://localhost/publications/articles/Journal1/1943/Article26,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1943
http://localhost/publications/articles/Journal1/1943/Article26,http://purl.org/dc/elements/1.1/creator,_:b82
http://localhost/publications/articles/Journal1/1945/Article21,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1945/Article21,http://purl.org/dc/elements/1.1/title,trilobate kickstands prated
http://localhost/publications/articles/Journal1/1945/Article21,http://swrc.ontoware.org/ontology#pages,134
http://localhost/publications/articles/Journal1/1945/Article21,http://xmlns.com/foaf/0.1/homepage,http://www.jigsawed.tld/prated/songstresses.html
http://localhost/publications/articles/Journal1/1945/Article21,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1945
http://localhost/publications/articles/Journal1/1945/Article21,http://purl.org/dc/elements/1.1/creator,_:b136
http://localhost/publications/articles/Journal1/1945/Article21,http://purl.org/dc/elements/1.1/creator,_:b137
http://localhost/publications/articles/Journal1/1945/Article24,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1945/Article24,http://purl.org/dc/elements/1.1/title,subendorsed miscalculates whetters
http://localhost/publications/articles/Journal1/1945/Article24,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.legation.tld/hippocampus/miscalculates.html
http://localhost/publications/articles/Journal1/1945/Article24,http://swrc.ontoware.org/ontology#pages,163
http://localhost/publications/articles/Journal1/1945/Article24,http://xmlns.com/foaf/0.1/homepage,http://www.hippocampus.tld/whetters/leviathans.html
http://localhost/publications/articles/Journal1/1945/Article24,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1945
http://localhost/publications/articles/Journal1/1945/Article24,http://purl.org/dc/elements/1.1/creator,_:b141
_:b149,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b149,http://xmlns.com/foaf/0.1/name,Masakazu Lisko
_:b180,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b180,http://xmlns.com/foaf/0.1/name,Mikolas Sirman
http://localhost/publications/articles/Journal1/1948/Article10,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1948/Article10,http://purl.org/dc/elements/1.1/title,wantoners clutched vaccinable
http://localhost/publications/articles/Journal1/1948/Article10,http://swrc.ontoware.org/ontology#pages,24
http://localhost/publications/articles/Journal1/1948/Article10,http://xmlns.com/foaf/0.1/homepage,http://www.astonished.tld/vaccinable/teared.html
http://localhost/publications/articles/Journal1/1948/Article10,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article10,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1948/Article10,http://purl.org/dc/elements/1.1/creator,_:b221
http://localhost/publications/articles/Journal1/1948/Article32,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1948/Article32,http://purl.org/dc/elements/1.1/title,cunnilinguism bazaars ocelots
http://localhost/publications/articles/Journal1/1948/Article32,http://swrc.ontoware.org/ontology#pages,45
http://localhost/publications/articles/Journal1/1948/Article32,http://xmlns.com/foaf/0.1/homepage,http://www.meathead.tld/ocelots/confiners.html
http://localhost/publications/articles/Journal1/1948/Article32,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article32,http://purl.org/dc/elements/1.1/creator,_:b251
_:b298,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b298,http://xmlns.com/foaf/0.1/name,Strezislava Weingard
http://localhost/publications/articles/Journal2/1949/Article35,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article35,http://purl.org/dc/elements/1.1/title,touring enrich clinchers
http://localhost/publications/articles/Journal2/1949/Article35,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.deringer.tld/scornfully/enrich.html
http://localhost/publications/articles/Journal2/1949/Article35,http://xmlns.com/foaf/0.1/homepage,http://www.scornfully.tld/clinchers/wagerer.html
