Subject,Predicate,Object
_:b10,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b10,http://xmlns.com/foaf/0.1/name,Edmondo Rommelfanger
_:b12,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b12,http://xmlns.com/foaf/0.1/name,Dell Kosel
_:b42,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b42,http://xmlns.com/foaf/0.1/name,Kichibei Opitz
_:b53,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b53,http://xmlns.com/foaf/0.1/name,Shaka Enget
http://localhost/publications/articles/Journal1/1943/Article12,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1943/Article12,http://purl.org/dc/elements/1.1/title,orbiters owner zanier
http://localhost/publications/articles/Journal1/1943/Article12,http://swrc.ontoware.org/ontology#pages,83
http://localhost/publications/articles/Journal1/1943/Article12,http://xmlns.com/foaf/0.1/homepage,http://www.tormentor.tld/zanier/corkscrewed.html
http://localhost/publications/articles/Journal1/1943/Article12,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1943
http://localhost/publications/articles/Journal1/1943/Article12,http://purl.org/dc/elements/1.1/creator,_:b63
_:b114,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b114,http://xmlns.com/foaf/0.1/name,Aandranee Sakamaki
_:b351,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b351,http://xmlns.com/foaf/0.1/name,Haimo Huesso
_:b387,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b387,http://xmlns.com/foaf/0.1/name,Govannon Starwalt
_:b414,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b414,http://xmlns.com/foaf/0.1/name,Fokina Poythress
_:b417,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b417,http://xmlns.com/foaf/0.1/name,Gerlind Boomershine
_:b517,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b517,http://xmlns.com/foaf/0.1/name,Gwydion Gowans
_:b561,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b561,http://xmlns.com/foaf/0.1/name,Vincenzo Baptist
http://localhost/publications/inprocs/Proceeding1/1953/Inproceeding10,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Inproceedings
http://localhost/publications/inprocs/Proceeding1/1953/Inproceeding10,http://purl.org/dc/elements/1.1/title,gasser beached designates
http://localhost/publications/inprocs/Proceeding1/1953/Inproceeding10,http://purl.org/dc/terms/issued,1953
http://localhost/publications/inprocs/Proceeding1/1953/Inproceeding10,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.sentencing.tld/cucurbit/beached.html
http://localhost/publications/inprocs/Proceeding1/1953/Inproceeding10,http://swrc.ontoware.org/ontology#pages,6
http://localhost/publications/inprocs/Proceeding1/1953/Inproceeding10,http://xmlns.com/foaf/0.1/homepage,http://www.cucurbit.tld/designates/theurgy.html
http://localhost/publications/inprocs/Proceeding1/1953/Inproceeding10,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/inprocs/Proceeding1/1953/Inproceeding10,http://purl.org/dc/elements/1.1/creator,_:b563
http://localhost/publications/inprocs/Proceeding1/1953/Inproceeding10,http://purl.org/dc/elements/1.1/creator,_:b565
