Subject,Predicate,Object
_:b43,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b43,http://xmlns.com/foaf/0.1/name,Luzia Rahib
http://localhost/publications/articles/Journal1/1945/Article3,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1945/Article3,http://purl.org/dc/elements/1.1/title,spoliator stenographers reallocating
http://localhost/publications/articles/Journal1/1945/Article3,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.traditionless.tld/earthlier/stenographers.html
http://localhost/publications/articles/Journal1/1945/Article3,http://xmlns.com/foaf/0.1/homepage,http://www.earthlier.tld/reallocating/aslope.html
http://localhost/publications/articles/Journal1/1945/Article3,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1945
http://localhost/publications/articles/Journal1/1945/Article3,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1945/Article3,http://purl.org/dc/elements/1.1/creator,_:b118
http://localhost/publications/articles/Journal1/1945/Article7,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1945/Article7,http://purl.org/dc/elements/1.1/title,toddy mouthiest delegati
http://localhost/publications/articles/Journal1/1945/Article7,http://swrc.ontoware.org/ontology#pages,155
http://localhost/publications/articles/Journal1/1945/Article7,http://xmlns.com/foaf/0.1/homepage,http://www.playlets.tld/delegati/renege.html
http://localhost/publications/articles/Journal1/1945/Article7,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1945
http://localhost/publications/articles/Journal1/1945/Article7,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1945/Article7,http://purl.org/dc/elements/1.1/creator,_:b109
http://localhost/publications/articles/Journal1/1945/Article29,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1945/Article29,http://purl.org/dc/elements/1.1/title,strongboxes oats pulling
http://localhost/publications/articles/Journal1/1945/Article29,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.abbesses.tld/chromas/oats.html
http://localhost/publications/articles/Journal1/1945/Article29,http://swrc.ontoware.org/ontology#pages,182
http://localhost/publications/articles/Journal1/1945/Article29,http://xmlns.com/foaf/0.1/homepage,http://www.chromas.tld/pulling/leatheriness.html
http://localhost/publications/articles/Journal1/1945/Article29,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1945
http://localhost/publications/articles/Journal1/1945/Article29,http://purl.org/dc/elements/1.1/creator,_:b147
http://localhost/publications/articles/Journal1/1945/Article29,http://purl.org/dc/elements/1.1/creator,_:b148
http://localhost/publications/articles/Journal1/1947/Article29,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1947/Article29,http://purl.org/dc/elements/1.1/title,snobbishness nickering beatitudes
http://localhost/publications/articles/Journal1/1947/Article29,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.classily.tld/pelletizing/nickering.html
http://localhost/publications/articles/Journal1/1947/Article29,http://swrc.ontoware.org/ontology#pages,101
http://localhost/publications/articles/Journal1/1947/Article29,http://xmlns.com/foaf/0.1/homepage,http://www.pelletizing.tld/beatitudes/genes.html
http://localhost/publications/articles/Journal1/1947/Article29,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1947
http://localhost/publications/articles/Journal1/1947/Article29,http://purl.org/dc/elements/1.1/creator,_:b208
http://localhost/publications/articles/Journal1/1947/Article41,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1947/Article41,http://purl.org/dc/elements/1.1/title,agentry ignorantness undulant
http://localhost/publications/articles/Journal1/1947/Article41,http://swrc.ontoware.org/ontology#pages,99
http://localhost/publications/articles/Journal1/1947/Article41,http://xmlns.com/foaf/0.1/homepage,http://www.frothiness.tld/undulant/anoint.html
http://localhost/publications/articles/Journal1/1947/Article41,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1947
http://localhost/publications/articles/Journal1/1947/Article41,http://purl.org/dc/elements/1.1/creator,_:b222
http://localhost/publications/articles/Journal1/1947/Article41,http://purl.org/dc/elements/1.1/creator,_:b223
http://localhost/publications/articles/Journal1/1948/Article19,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1948/Article19,http://purl.org/dc/elements/1.1/title,rearrangement unheralded rafts
http://localhost/publications/articles/Journal1/1948/Article19,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.liberalizations.tld/lodgement/unheralded.html
http://localhost/publications/articles/Journal1/1948/Article19,http://swrc.ontoware.org/ontology#note,challenger salves agentry frothiness ignorantness undulant anoint grot extracts giftedly
http://localhost/publications/articles/Journal1/1948/Article19,http://swrc.ontoware.org/ontology#pages,145
http://localhost/publications/articles/Journal1/1948/Article19,http://xmlns.com/foaf/0.1/homepage,http://www.lodgement.tld/rafts/zincic.html
http://localhost/publications/articles/Journal1/1948/Article19,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article19,http://purl.org/dc/elements/1.1/creator,_:b236
_:b296,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b296,http://xmlns.com/foaf/0.1/name,Naazil Buchannan
_:b302,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b302,http://xmlns.com/foaf/0.1/name,Bhoomika Secord
_:b317,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b317,http://xmlns.com/foaf/0.1/name,Jedrek Beutnagel
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding11,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Inproceedings
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding11,http://purl.org/dc/elements/1.1/title,wirepulling ringer amerced
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding11,http://purl.org/dc/terms/issued,1950
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding11,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.bivalencies.tld/suchness/ringer.html
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding11,http://swrc.ontoware.org/ontology#pages,184
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding11,http://xmlns.com/foaf/0.1/homepage,http://www.suchness.tld/amerced/growling.html
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding11,http://purl.org/dc/elements/1.1/creator,_:b312
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding11,http://localhost/vocabulary/bench/booktitle,bedamns wirepulling suchness
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding11,http://purl.org/dc/terms/partOf,http://localhost/publications/procs/Proceeding1/1950
http://localhost/publications/articles/Journal1/1950/Article8,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article8,http://purl.org/dc/elements/1.1/title,destructions sorbitol voicing
http://localhost/publications/articles/Journal1/1950/Article8,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.breakables.tld/bilks/sorbitol.html
http://localhost/publications/articles/Journal1/1950/Article8,http://swrc.ontoware.org/ontology#pages,12
http://localhost/publications/articles/Journal1/1950/Article8,http://xmlns.com/foaf/0.1/homepage,http://www.bilks.tld/voicing/gophers.html
http://localhost/publications/articles/Journal1/1950/Article8,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1950
http://localhost/publications/articles/Journal1/1950/Article8,http://purl.org/dc/elements/1.1/creator,_:b335
_:b336,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b336,http://xmlns.com/foaf/0.1/name,Soshu Burress
_:b403,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b403,http://xmlns.com/foaf/0.1/name,Kyledyr Constantino
_:b435,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b435,http://xmlns.com/foaf/0.1/name,Yoyon Lecroy
_:b451,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b451,http://xmlns.com/foaf/0.1/name,Graziana Callabrass
_:b462,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b462,http://xmlns.com/foaf/0.1/name,Francisco Feighner
http://localhost/publications/articles/Journal1/1952/Article3,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1952/Article3,http://purl.org/dc/elements/1.1/title,spleeniest participles encyst
http://localhost/publications/articles/Journal1/1952/Article3,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.interschool.tld/fess/participles.html
http://localhost/publications/articles/Journal1/1952/Article3,http://swrc.ontoware.org/ontology#pages,13
http://localhost/publications/articles/Journal1/1952/Article3,http://xmlns.com/foaf/0.1/homepage,http://www.fess.tld/encyst/retirees.html
http://localhost/publications/articles/Journal1/1952/Article3,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1952
http://localhost/publications/articles/Journal1/1952/Article3,http://purl.org/dc/elements/1.1/creator,_:b475
http://localhost/publications/articles/Journal1/1952/Article7,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1952/Article7,http://purl.org/dc/elements/1.1/title,portraits slatier neutrality
http://localhost/publications/articles/Journal1/1952/Article7,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.differing.tld/nebulise/slatier.html
http://localhost/publications/articles/Journal1/1952/Article7,http://swrc.ontoware.org/ontology#pages,68
http://localhost/publications/articles/Journal1/1952/Article7,http://xmlns.com/foaf/0.1/homepage,http://www.nebulise.tld/neutrality/hurriedly.html
http://localhost/publications/articles/Journal1/1952/Article7,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1952
http://localhost/publications/articles/Journal1/1952/Article7,http://purl.org/dc/elements/1.1/creator,_:b480
http://localhost/publications/articles/Journal1/1952/Article7,http://purl.org/dc/elements/1.1/creator,_:b481
http://localhost/publications/articles/Journal2/1952/Article65,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1952/Article65,http://purl.org/dc/elements/1.1/title,reputedly stagier older
http://localhost/publications/articles/Journal2/1952/Article65,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.overcautiously.tld/identifiability/stagier.html
