Subject,Predicate,Object
http://localhost/publications/articles/Journal1/1940/Article1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1940/Article1,http://purl.org/dc/elements/1.1/title,richer dwelling scrapped
http://localhost/publications/articles/Journal1/1940/Article1,http://localhost/vocabulary/bench/abstract,unmuzzling measles decentralizing hogfishes gantleted richer succories dwelling scrapped prat islanded burlily thanklessly swiveled polers oinked apnea maxillary dumpers bering evasiveness toto teashop reaccepts gunneries exorcises pirog desexes summable heliocentricity excretions recelebrating dually plateauing reoccupations embossers cerebrum gloves mohairs admiralties bewigged playgoers cheques batting waspishly stilbestrol villainousness miscalling firefanged skeins equalled sandwiching bewitchment cheaters riffled kerneling napoleons rifer splinting surmisers satisfying undamped sharpers forbearer anesthetization undermentioned outflanking funnyman commuted lachrymation floweret arcadian acridities unrealistic substituting surges preheats loggias reconciliating photocatalyst lenity tautological jambing sodality outcrop slipcases phenylketonuria grunts venturers valiantly unremorsefully extradites stollens ponderers conditione loathly cancels debiting parrots paraguayans resonates
http://localhost/publications/articles/Journal1/1940/Article1,http://localhost/vocabulary/bench/cdrom,http://www.hogfishes.tld/richer/succories.html
http://localhost/publications/articles/Journal1/1940/Article1,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.gantleted.tld/succories/dwelling.html
http://localhost/publications/articles/Journal1/1940/Article1,http://swrc.ontoware.org/ontology#month,4
http://localhost/publications/articles/Journal1/1940/Article1,http://swrc.ontoware.org/ontology#note,overbites terminals giros podgy vagus kinkiest xix recollected
http://localhost/publications/articles/Journal1/1940/Article1,http://swrc.ontoware.org/ontology#pages,110
http://localhost/publications/articles/Journal1/1940/Article1,http://xmlns.com/foaf/0.1/homepage,http://www.succories.tld/scrapped/prat.html
http://localhost/publications/articles/Journal1/1940/Article1,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1940
http://localhost/publications/articles/Journal1/1940/Article1,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1940/Article1,http://purl.org/dc/elements/1.1/creator,_:b1
http://localhost/publications/articles/Journal1/1940/Article1,http://purl.org/dc/terms/references,_:b2
http://localhost/publications/articles/Journal1/1942/Article4,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1942/Article4,http://purl.org/dc/elements/1.1/title,trephines exec junketeers
http://localhost/publications/articles/Journal1/1942/Article4,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.inflecting.tld/hops/exec.html
http://localhost/publications/articles/Journal1/1942/Article4,http://swrc.ontoware.org/ontology#pages,87
http://localhost/publications/articles/Journal1/1942/Article4,http://xmlns.com/foaf/0.1/homepage,http://www.hops.tld/junketeers/isolators.html
http://localhost/publications/articles/Journal1/1942/Article4,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1942
http://localhost/publications/articles/Journal1/1942/Article4,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1942/Article4,http://purl.org/dc/elements/1.1/creator,_:b36
_:b81,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b81,http://xmlns.com/foaf/0.1/name,Sander Garriss
http://localhost/publications/articles/Journal1/1944/Article27,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1944/Article27,http://purl.org/dc/elements/1.1/title,frow tasselling crocked
http://localhost/publications/articles/Journal1/1944/Article27,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.overdrinking.tld/demarcators/tasselling.html
http://localhost/publications/articles/Journal1/1944/Article27,http://swrc.ontoware.org/ontology#note,spiffiest reinformed synfuel swiftest baronages warping fraternize despondency insurrectionaries backspin hoisting bourgeoned
http://localhost/publications/articles/Journal1/1944/Article27,http://swrc.ontoware.org/ontology#pages,27
http://localhost/publications/articles/Journal1/1944/Article27,http://xmlns.com/foaf/0.1/homepage,http://www.demarcators.tld/crocked/wharfinger.html
http://localhost/publications/articles/Journal1/1944/Article27,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1944
http://localhost/publications/articles/Journal1/1944/Article27,http://purl.org/dc/elements/1.1/creator,_:b113
http://localhost/publications/articles/Journal1/1944/Article31,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1944/Article31,http://purl.org/dc/elements/1.1/title,dumps acidly deponent
http://localhost/publications/articles/Journal1/1944/Article31,http://xmlns.com/foaf/0.1/homepage,http://www.carousels.tld/deponent/venges.html
http://localhost/publications/articles/Journal1/1944/Article31,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1944
http://localhost/publications/articles/Journal1/1944/Article31,http://purl.org/dc/elements/1.1/creator,_:b118
http://localhost/publications/articles/Journal1/1946/Article20,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1946/Article20,http://purl.org/dc/elements/1.1/title,charter huntedly czardoms
http://localhost/publications/articles/Journal1/1946/Article20,http://swrc.ontoware.org/ontology#pages,80
http://localhost/publications/articles/Journal1/1946/Article20,http://xmlns.com/foaf/0.1/homepage,http://www.uncashed.tld/czardoms/unidentifiable.html
http://localhost/publications/articles/Journal1/1946/Article20,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1946
http://localhost/publications/articles/Journal1/1946/Article20,http://purl.org/dc/elements/1.1/creator,_:b166
_:b181,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b181,http://xmlns.com/foaf/0.1/name,Blossom Quero
_:b215,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b215,http://xmlns.com/foaf/0.1/name,Garon Tischler
_:b233,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b233,http://xmlns.com/foaf/0.1/name,Daniel Harriston
_:b260,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b260,http://xmlns.com/foaf/0.1/name,Cornelius Dolak
_:b294,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b294,http://xmlns.com/foaf/0.1/name,Eskil Littledave
_:b412,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b412,http://xmlns.com/foaf/0.1/name,Earlena Heimlicher
http://localhost/publications/articles/Journal1/1951/Article35,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1951/Article35,http://purl.org/dc/elements/1.1/title,etiquettes amazedly laccolith
http://localhost/publications/articles/Journal1/1951/Article35,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.pertly.tld/derailleur/amazedly.html
http://localhost/publications/articles/Journal1/1951/Article35,http://swrc.ontoware.org/ontology#pages,171
http://localhost/publications/articles/Journal1/1951/Article35,http://xmlns.com/foaf/0.1/homepage,http://www.derailleur.tld/laccolith/reappraisal.html
http://localhost/publications/articles/Journal1/1951/Article35,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1951
http://localhost/publications/articles/Journal1/1951/Article35,http://purl.org/dc/elements/1.1/creator,_:b452
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding21,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Inproceedings
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding21,http://purl.org/dc/elements/1.1/title,fundamentalist westerns skinfuls
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding21,http://purl.org/dc/terms/issued,1952
http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding21,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.infolder.tld/barrows/westerns.html
