Subject,Predicate,Object
_:b4,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b4,http://xmlns.com/foaf/0.1/name,Amalia Krajcik
_:b115,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b115,http://xmlns.com/foaf/0.1/name,Agpios Bia
_:b202,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b202,http://xmlns.com/foaf/0.1/name,Cherry Dolence
_:b211,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b211,http://xmlns.com/foaf/0.1/name,Giovanna Douthit
_:b247,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b247,http://xmlns.com/foaf/0.1/name,Hoitsu Mccahill
http://localhost/publications/articles/Journal2/1949/Article46,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article46,http://purl.org/dc/elements/1.1/title,anonymities scrubbers cogencies
http://localhost/publications/articles/Journal2/1949/Article46,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.pharmaceutically.tld/sepaled/scrubbers.html
http://localhost/publications/articles/Journal2/1949/Article46,http://swrc.ontoware.org/ontology#pages,49
http://localhost/publications/articles/Journal2/1949/Article46,http://xmlns.com/foaf/0.1/homepage,http://www.sepaled.tld/cogencies/dictums.html
http://localhost/publications/articles/Journal2/1949/Article46,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article46,http://purl.org/dc/elements/1.1/creator,_:b320
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding6,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Inproceedings
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding6,http://purl.org/dc/elements/1.1/title,strips figged demanders
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding6,http://purl.org/dc/terms/issued,1950
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding6,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.vivisectionists.tld/persistently/figged.html
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding6,http://xmlns.com/foaf/0.1/homepage,http://www.persistently.tld/demanders/snugly.html
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding6,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding6,http://purl.org/dc/elements/1.1/creator,_:b305
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding6,http://purl.org/dc/elements/1.1/creator,_:b306
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding6,http://localhost/vocabulary/bench/booktitle,oversleeping strips persistently
http://localhost/publications/articles/Journal1/1950/Article6,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article6,http://purl.org/dc/elements/1.1/title,jailhouse yummier testable
http://localhost/publications/articles/Journal1/1950/Article6,http://swrc.ontoware.org/ontology#pages,139
http://localhost/publications/articles/Journal1/1950/Article6,http://xmlns.com/foaf/0.1/homepage,http://www.eulogist.tld/testable/breakables.html
http://localhost/publications/articles/Journal1/1950/Article6,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1950
http://localhost/publications/articles/Journal1/1950/Article6,http://purl.org/dc/elements/1.1/creator,_:b333
_:b371,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b371,http://xmlns.com/foaf/0.1/name,Aspasa Abaunza
