Subject,Predicate,Object
http://localhost/vocabulary/bench/PhDThesis,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://xmlns.com/foaf/0.1/Document
http://localhost/publications/articles/Journal1/1940/Article3,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1940/Article3,http://purl.org/dc/elements/1.1/title,swiveled oinked apnea
http://localhost/publications/articles/Journal1/1940/Article3,http://localhost/vocabulary/bench/abstract,gaudiness irades inadvisability disciplinarians majors manifestly decaffeinates scalepan folklorists attractive yeller cognizably reminds teratoid coadjutors thuggeries nondestructive maladjustments subpartnership cordilleras recirculations alkalin succulently marquise underlaid neurosurgeon innervated hunts barrens emanative blowpipe varies thickest machinability orbiters tormentor owner zanier corkscrewed promiscuousness clewed reassemble hesitation fainting croupy bacchanalia regainers teardown margarins inconvenience triunities dipped votarists kilogram timbrel presell woodcraft reupholstered xerosis steamers neurological warranter flashings oops detonations chippering photospherically pouchiest canvasses pyorrheas cartons acquirable refocus vividness administrated remedying prophetically allayed zinged fridge stained unintentional antiquarians dilutes quantitatively shovels vitric mendelism kookiest leavening embrocation casteless uroliths sashes marrieds fungic gasogenes obnoxiously dismounting endorser libations
http://localhost/publications/articles/Journal1/1940/Article3,http://localhost/vocabulary/bench/cdrom,http://www.burlily.tld/swiveled/polers.html
http://localhost/publications/articles/Journal1/1940/Article3,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.thanklessly.tld/polers/oinked.html
http://localhost/publications/articles/Journal1/1940/Article3,http://swrc.ontoware.org/ontology#note,harrower claymores shiftlessly feedstuffs lyricizing hierarchs composedly taunting
http://localhost/publications/articles/Journal1/1940/Article3,http://swrc.ontoware.org/ontology#pages,117
http://localhost/publications/articles/Journal1/1940/Article3,http://xmlns.com/foaf/0.1/homepage,http://www.polers.tld/apnea/maxillary.html
http://localhost/publications/articles/Journal1/1940/Article3,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1940
http://localhost/publications/articles/Journal1/1940/Article3,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1940/Article3,http://purl.org/dc/elements/1.1/creator,_:b4
_:b19,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b19,http://xmlns.com/foaf/0.1/name,Mya Swilley
_:b68,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b68,http://xmlns.com/foaf/0.1/name,Tydeus Dyckman
_:b75,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b75,http://xmlns.com/foaf/0.1/name,Toku Synowiec
http://localhost/publications/articles/Journal1/1946/Article10,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1946/Article10,http://purl.org/dc/elements/1.1/title,virological contradistinctions unexciting
http://localhost/publications/articles/Journal1/1946/Article10,http://localhost/vocabulary/bench/cdrom,http://www.sliming.tld/virological/results.html
http://localhost/publications/articles/Journal1/1946/Article10,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.felicitator.tld/results/contradistinctions.html
http://localhost/publications/articles/Journal1/1946/Article10,http://swrc.ontoware.org/ontology#pages,39
http://localhost/publications/articles/Journal1/1946/Article10,http://xmlns.com/foaf/0.1/homepage,http://www.results.tld/unexciting/debateable.html
http://localhost/publications/articles/Journal1/1946/Article10,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1946
http://localhost/publications/articles/Journal1/1946/Article10,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1946/Article10,http://purl.org/dc/elements/1.1/creator,_:b150
http://localhost/publications/journals/Journal2/1949,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Journal
http://localhost/publications/journals/Journal2/1949,http://swrc.ontoware.org/ontology#number,1
http://localhost/publications/journals/Journal2/1949,http://purl.org/dc/elements/1.1/title,Journal 2 (1949)
http://localhost/publications/journals/Journal2/1949,http://swrc.ontoware.org/ontology#volume,1
