Subject,Predicate,Object
http://localhost/publications/articles/Journal1/1943/Article22,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1943/Article22,http://purl.org/dc/elements/1.1/title,woodcraft xerosis steamers
http://localhost/publications/articles/Journal1/1943/Article22,http://swrc.ontoware.org/ontology#pages,63
http://localhost/publications/articles/Journal1/1943/Article22,http://xmlns.com/foaf/0.1/homepage,http://www.reupholstered.tld/steamers/neurological.html
http://localhost/publications/articles/Journal1/1943/Article22,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1943
http://localhost/publications/articles/Journal1/1943/Article22,http://purl.org/dc/elements/1.1/creator,_:b75
http://localhost/publications/articles/Journal1/1943/Article22,http://purl.org/dc/elements/1.1/creator,_:b76
http://localhost/publications/articles/Journal1/1944/Article15,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1944/Article15,http://purl.org/dc/elements/1.1/title,immunopathology surveiled wagers
http://localhost/publications/articles/Journal1/1944/Article15,http://swrc.ontoware.org/ontology#pages,2
http://localhost/publications/articles/Journal1/1944/Article15,http://xmlns.com/foaf/0.1/homepage,http://www.addends.tld/wagers/joysticks.html
http://localhost/publications/articles/Journal1/1944/Article15,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1944
http://localhost/publications/articles/Journal1/1944/Article15,http://purl.org/dc/elements/1.1/creator,_:b97
http://localhost/publications/articles/Journal1/1944/Article16,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1944/Article16,http://purl.org/dc/elements/1.1/title,wagers nonliving agric
http://localhost/publications/articles/Journal1/1944/Article16,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.surveiled.tld/joysticks/nonliving.html
http://localhost/publications/articles/Journal1/1944/Article16,http://swrc.ontoware.org/ontology#pages,98
http://localhost/publications/articles/Journal1/1944/Article16,http://xmlns.com/foaf/0.1/homepage,http://www.joysticks.tld/agric/proliferating.html
http://localhost/publications/articles/Journal1/1944/Article16,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1944
http://localhost/publications/articles/Journal1/1944/Article16,http://purl.org/dc/elements/1.1/creator,_:b98
http://localhost/publications/articles/Journal1/1946/Article9,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1946/Article9,http://purl.org/dc/elements/1.1/title,airlifts sliming felicitator
http://localhost/publications/articles/Journal1/1946/Article9,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.depressional.tld/tests/sliming.html
http://localhost/publications/articles/Journal1/1946/Article9,http://swrc.ontoware.org/ontology#pages,73
http://localhost/publications/articles/Journal1/1946/Article9,http://xmlns.com/foaf/0.1/homepage,http://www.tests.tld/felicitator/virological.html
http://localhost/publications/articles/Journal1/1946/Article9,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1946
http://localhost/publications/articles/Journal1/1946/Article9,http://purl.org/dc/elements/1.1/creator,http://localhost/persons/Paul_Erdoes
http://localhost/publications/articles/Journal1/1946/Article9,http://purl.org/dc/elements/1.1/creator,_:b146
http://localhost/publications/articles/Journal1/1946/Article9,http://purl.org/dc/elements/1.1/creator,_:b148
_:b201,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b201,http://xmlns.com/foaf/0.1/name,Clarine Waynick
http://localhost/publications/articles/Journal1/1948/Article31,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1948/Article31,http://purl.org/dc/elements/1.1/title,sorel cunnilinguism meathead
http://localhost/publications/articles/Journal1/1948/Article31,http://swrc.ontoware.org/ontology#pages,189
http://localhost/publications/articles/Journal1/1948/Article31,http://xmlns.com/foaf/0.1/homepage,http://www.ensconced.tld/meathead/bazaars.html
http://localhost/publications/articles/Journal1/1948/Article31,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article31,http://purl.org/dc/elements/1.1/creator,_:b249
http://localhost/publications/articles/Journal1/1948/Article31,http://purl.org/dc/elements/1.1/creator,_:b250
http://localhost/publications/articles/Journal1/1948/Article48,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1948/Article48,http://purl.org/dc/elements/1.1/title,splashed flanneling bastioned
http://localhost/publications/articles/Journal1/1948/Article48,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.fatigues.tld/mallards/flanneling.html
http://localhost/publications/articles/Journal1/1948/Article48,http://swrc.ontoware.org/ontology#pages,24
http://localhost/publications/articles/Journal1/1948/Article48,http://xmlns.com/foaf/0.1/homepage,http://www.mallards.tld/bastioned/retailer.html
http://localhost/publications/articles/Journal1/1948/Article48,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article48,http://purl.org/dc/elements/1.1/creator,_:b269
_:b279,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b279,http://xmlns.com/foaf/0.1/name,Uleia Mineah
_:b313,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b313,http://xmlns.com/foaf/0.1/name,Zufar Pestoni
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding3,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Inproceedings
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding3,http://purl.org/dc/elements/1.1/title,rationally repealers fortuning
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding3,http://purl.org/dc/terms/issued,1950
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding3,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.vernally.tld/foreseeability/repealers.html
http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding3,http://swrc.ontoware.org/ontology#pages,39
