Subject,Predicate,Object
http://localhost/publications/articles/Journal1/1946/Article24,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1946/Article24,http://purl.org/dc/elements/1.1/title,mangled ionizing tenantry
http://localhost/publications/articles/Journal1/1946/Article24,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.artfully.tld/operably/ionizing.html
http://localhost/publications/articles/Journal1/1946/Article24,http://swrc.ontoware.org/ontology#pages,165
http://localhost/publications/articles/Journal1/1946/Article24,http://xmlns.com/foaf/0.1/homepage,http://www.operably.tld/tenantry/armfuls.html
http://localhost/publications/articles/Journal1/1946/Article24,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1946
http://localhost/publications/articles/Journal1/1946/Article24,http://purl.org/dc/elements/1.1/creator,_:b170
_:b254,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b254,http://xmlns.com/foaf/0.1/name,Deverell Anez
http://localhost/publications/articles/Journal1/1949/Article20,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1949/Article20,http://purl.org/dc/elements/1.1/title,evenfall pyrostats sagiest
http://localhost/publications/articles/Journal1/1949/Article20,http://xmlns.com/foaf/0.1/homepage,http://www.denazified.tld/sagiest/prorogues.html
http://localhost/publications/articles/Journal1/1949/Article20,http://swrc.ontoware.org/ontology#journal,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article20,http://purl.org/dc/elements/1.1/creator,_:b283
_:b306,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
_:b306,http://xmlns.com/foaf/0.1/name,Jazmine Susman
http://localhost/publications/articles/Journal1/1950/Article26,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/vocabulary/bench/Article
